spec,pair_group,basis,unit_scope,item_scope,farmgate_scope,country,t,geo_rung,item,n_countries,n_cells,n_items,n_geos,median_gap,ratio,iqr_gap,share_abs_gap_gt_log1p5,share_exact_ties,claim_30_50,coef_within,se_within,coef_between,se_between,r2_fe,resid_sd,n_geo_singleton,n_eff_cells,loo_min,loo_max,loo_worst_item
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Ethiopia,2018-19,Region,,1.0,130,32,,0.0,1.0,0.5380156328110212,0.4461538461538462,0.14615384615384616,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Ethiopia,2018-19,national,,1.0,101,35,,0.0,1.0,0.8087030410416389,0.48514851485148514,0.10891089108910891,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Ethiopia,2018-19,v,,1.0,2781,32,,0.0,1.0,0.2958155586837167,0.19992808342322904,0.21035598705501618,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Ethiopia,2018-19,all,,1.0,49,35,,0.8595594770137522,2.3621198963644283,0.933204472905629,0.7959183673469388,0.02040816326530612,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Ethiopia,2018-19,District,,1.0,19,12,,0.8595594770137522,2.3621198963644283,0.9624698552064492,0.8421052631578947,0.05263157894736842,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Ethiopia,2018-19,Region,,1.0,18,11,,0.49618470720283736,1.6424429008370565,0.9552532167761572,0.7222222222222222,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Ethiopia,2018-19,national,,1.0,12,12,,0.9055470090116915,2.473284461987438,0.39669318945460363,0.8333333333333334,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Ethiopia,2018-19,all,,1.0,21,12,,0.3768859011881904,1.4577379737113256,0.8654816824726412,0.7142857142857143,0.0,True,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Ethiopia,2018-19,District,,1.0,3,3,,0.3768859011881904,1.4577379737113256,0.06676569631226115,0.3333333333333333,0.0,True,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Ethiopia,2018-19,Region,,1.0,8,5,,-0.3252937830705745,0.7223151185146154,1.8098382647316198,0.875,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Ethiopia,2018-19,national,,1.0,10,8,,0.45974281138533724,1.5836666315863324,0.5696052890291887,0.7,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Ethiopia,2021-22,all,,1.0,34,22,,0.5064813565054054,1.6594419256976887,0.7072931477021154,0.5882352941176471,0.029411764705882353,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Ethiopia,2021-22,District,,1.0,5,5,,0.5939445015402454,1.8111183031630682,1.6165585477421742,0.6,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Ethiopia,2021-22,Region,,1.0,9,4,,0.2876820724517808,1.3333333333333333,0.2533641920742302,0.3333333333333333,0.0,True,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Ethiopia,2021-22,national,,1.0,4,4,,0.5534639734444091,1.7392673710596946,0.3878140994282212,0.75,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Ethiopia,2021-22,v,,1.0,16,9,,0.826706934047696,2.285779111463774,0.9619830678675363,0.6875,0.0625,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Ethiopia,2021-22,all,,1.0,24,16,,0.3451802907210155,1.4122445112979072,0.6053897046638146,0.5416666666666666,0.0,True,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Ethiopia,2021-22,District,,1.0,4,3,,-0.115960379998719,0.8905105046258789,0.5110280141282393,0.25,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Ethiopia,2021-22,Region,,1.0,7,5,,0.2707325141380079,1.3109243697478994,0.9775456486900316,0.42857142857142855,0.0,True,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Ethiopia,2021-22,national,,1.0,11,10,,0.5108256237659905,1.6666666666666663,0.3698335980974192,0.7272727272727273,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Ethiopia,2021-22,v,,1.0,2,2,,0.5909969488035802,1.8057877962865378,0.3678533974893706,0.5,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Ethiopia,2021-22,all,,1.0,4670,45,,0.0,1.0,0.4410706539419199,0.3423982869379015,0.1252676659528908,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Ethiopia,2021-22,District,,1.0,2,2,,0.6302715499970539,1.878120513644817,0.35055766327824345,0.5,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Ethiopia,2021-22,Region,,1.0,2,2,,0.0724288042484023,1.0751162596551358,0.23505589549955871,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Ethiopia,2021-22,national,,1.0,2,2,,-0.20245606726789456,0.8167223626547137,0.08522600518388626,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Ethiopia,2021-22,v,,1.0,4664,39,,0.0,1.0,0.4403152791488322,0.3426243567753002,0.12542881646655232,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Ethiopia,2021-22,all,,1.0,2729,43,,0.0,1.0,0.2876820724517802,0.1956760718211799,0.2169292781238549,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Ethiopia,2021-22,District,,1.0,78,29,,0.0,1.0,1.0530318994696208,0.5641025641025641,0.15384615384615385,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Ethiopia,2021-22,Region,,1.0,100,31,,0.11836745930555545,1.1256576687651894,0.7484315205983904,0.49,0.1,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Ethiopia,2021-22,national,,1.0,82,35,,0.03624144256254655,1.0369061695530841,0.8780003237763072,0.47560975609756095,0.07317073170731707,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Ethiopia,2021-22,v,,1.0,2469,37,,0.0,1.0,0.2578291093020994,0.16281895504252733,0.2284325637910085,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Ethiopia,2021-22,all,,1.0,47,30,,0.6088060321261941,1.8382352941176465,0.9382357797705119,0.7021276595744681,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Ethiopia,2021-22,District,,1.0,19,10,,0.6656981037772847,1.9458484514475913,1.5818147825289133,0.7894736842105263,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Ethiopia,2021-22,Region,,1.0,21,13,,0.5124032110858288,1.6692980539422508,0.4374913283116042,0.6190476190476191,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Ethiopia,2021-22,national,,1.0,6,6,,0.695628478861323,2.004968758539496,0.5684478442332151,0.6666666666666666,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Ethiopia,2021-22,v,,1.0,1,1,,1.078809646470769,2.9411764267612917,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Ethiopia,2021-22,all,,1.0,27,20,,0.4377343686769497,1.5491933384829664,0.5948865335325441,0.6296296296296297,0.037037037037037035,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Ethiopia,2021-22,District,,1.0,1,1,,-0.9162907318741552,0.3999999999999999,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Ethiopia,2021-22,Region,,1.0,11,8,,0.2954249311714716,1.3436972162222987,1.5293610874921362,0.5454545454545454,0.0,True,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Ethiopia,2021-22,national,,1.0,15,14,,0.528207619984161,1.6958899036877277,0.5198858943225881,0.6666666666666666,0.06666666666666667,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,1991-92,all,,1.0,31,16,,0.047155339735621,1.0482848367219186,0.39920634359581436,0.25806451612903225,0.0967741935483871,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,1991-92,Region,,1.0,14,6,,0.0215856274555159,1.0218202824622462,0.23765303672190602,0.21428571428571427,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,1991-92,national,,1.0,5,5,,0.2231435513142097,1.25,1.2752868421526848,0.6,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,1991-92,v,,1.0,12,5,,0.15248678478092098,1.1647270698695131,0.2876820724517808,0.16666666666666666,0.25,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,1998-99,all,,1.0,22,5,,0.7358849758640402,2.0873284106305166,0.7791158907633624,0.6818181818181818,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,1998-99,Region,,1.0,5,2,,0.9728750809269756,2.645539676355536,0.9304904691350053,0.8,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,1998-99,national,,1.0,1,1,,0.939939089225688,2.5598254926276827,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,1998-99,v,,1.0,16,2,,0.532827076433211,1.7037421157525896,0.7108165529748642,0.625,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,2012-13,all,,1.0,133,27,,-0.139761921643108,0.8695652354191747,1.6094379745222716,0.706766917293233,0.015037593984962405,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,2012-13,Region,,1.0,15,7,,0.4054651081081641,1.4999999999999996,0.8612564871982087,0.6,0.0,True,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,2012-13,national,,1.0,5,5,,1.1631508098056809,3.2,1.2517634532611237,0.6,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,2012-13,v,,1.0,113,15,,-0.3339146679479366,0.7161148871729018,1.6189167377894171,0.7256637168141593,0.017699115044247787,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,2016-17,all,,1.0,61,29,,0.1823215567939549,1.2000000000000004,0.6185073057636142,0.47540983606557374,0.11475409836065574,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,2016-17,Region,,1.0,43,18,,0.1823215567939545,1.2,0.4349108744728408,0.37209302325581395,0.16279069767441862,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,2016-17,national,,1.0,17,17,,0.5389965007326871,1.7142857142857144,0.7944093126156819,0.7058823529411765,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,2016-17,v,,1.0,1,1,,-3.218875824868201,0.03999999999999999,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,GhanaLSS,2016-17,all,,1.0,516,105,,0.0,1.0,0.5069726924394736,0.3682170542635659,0.22674418604651161,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,GhanaLSS,2016-17,Region,,1.0,325,79,,0.0,1.0,0.47320876019468405,0.36615384615384616,0.24923076923076923,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,GhanaLSS,2016-17,national,,1.0,70,50,,-0.1592013566566381,0.8528246197651612,0.7779824272746524,0.4857142857142857,0.14285714285714285,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,GhanaLSS,2016-17,v,,1.0,121,27,,0.0,1.0,0.356674943938732,0.30578512396694213,0.21487603305785125,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,2016-17,all,,1.0,322,45,,0.0,1.0,0.5671918031794925,0.38819875776397517,0.3167701863354037,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,2016-17,Region,,1.0,216,34,,0.0,1.0,0.6286086594223742,0.4074074074074074,0.27314814814814814,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,2016-17,national,,1.0,20,13,,-0.2231435513142097,0.8,0.9162907318741551,0.55,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_own_consumption_valuation,native,all,all,all,GhanaLSS,2016-17,v,,1.0,86,20,,0.0,1.0,0.3689980652606867,0.3023255813953488,0.5,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Malawi,2010-11,all,,1.0,30,4,,0.6379731519755119,1.8926408936295338,1.0294106796687872,0.7,0.13333333333333333,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Malawi,2010-11,District,,1.0,4,1,,0.5366068749484714,1.710194103597575,0.1334744653120961,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Malawi,2010-11,Region,,1.0,1,1,,0.5493061443340546,1.7320508075688767,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Malawi,2010-11,v,,1.0,25,2,,0.6931471805599454,2.0,1.0986122886681096,0.64,0.16,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Malawi,2010-11,all,,1.0,36,5,,0.0,1.0,0.6552265328478973,0.4444444444444444,0.19444444444444445,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Malawi,2010-11,District,,1.0,11,5,,-0.9808292530117266,0.37499999999999983,2.0537516081903933,0.7272727272727273,0.18181818181818182,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Malawi,2010-11,Region,,1.0,1,1,,0.6251484380000871,1.868523296709149,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Malawi,2010-11,national,,1.0,1,1,,-0.6931471805599463,0.4999999999999995,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Malawi,2010-11,v,,1.0,23,2,,0.1823215567939549,1.2000000000000004,0.33756433752863346,0.2608695652173913,0.21739130434782608,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Malawi,2010-11,all,,1.0,772,14,,-0.028375041943335,0.9720237487562893,0.14821018350423548,0.24093264248704663,0.22279792746113988,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Malawi,2010-11,District,,1.0,15,1,,-0.5778853512540287,0.5610836076867823,0.8356267044791461,0.8,0.06666666666666667,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Malawi,2010-11,Region,,1.0,4,3,,0.3955637944600745,1.4852213144650115,0.15217850655564857,0.5,0.25,True,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Malawi,2010-11,national,,1.0,2,2,,-0.7033526791900089,0.49492320038397664,0.7033526791900089,0.5,0.5,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Malawi,2010-11,v,,1.0,751,8,,-0.022472855852059,0.9777777777777774,0.14832502044386944,0.22769640479360853,0.22503328894806923,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Malawi,2010-11,all,,1.0,837,19,,0.0,1.0,0.1251631429540065,0.16726403823178015,0.2927120669056153,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Malawi,2010-11,District,,1.0,104,12,,0.0,1.0,0.44818206912893177,0.34615384615384615,0.28846153846153844,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Malawi,2010-11,Region,,1.0,29,11,,-0.1410785982599058,0.8684210526315788,0.7192051811294518,0.5517241379310345,0.06896551724137931,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Malawi,2010-11,national,,1.0,7,6,,0.0,1.0,0.7237065270613867,0.5714285714285714,0.2857142857142857,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Malawi,2010-11,v,,1.0,697,11,,-0.0149264815748413,0.9851843661437772,0.1177830356563838,0.12051649928263988,0.30272596843615496,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2010-11,all,,1.0,30,10,,1.0053768095674587,2.732936875593642,0.6359495376171841,0.9,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2010-11,District,,1.0,24,5,,0.9597964203689702,2.6111648393354683,0.6657653928238881,0.9166666666666666,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2010-11,Region,,1.0,3,2,,0.5108256237659905,1.6666666666666663,0.47130402009576455,0.6666666666666666,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2010-11,national,,1.0,3,3,,1.0986122886681091,2.9999999999999982,0.06253116503632916,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2010-11,all,,1.0,11,7,,0.4054651081081637,1.499999999999999,0.99414038164143,0.7272727272727273,0.0,True,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2010-11,District,,1.0,6,4,,0.4844854948515347,1.6233395773754955,0.5330304498771877,0.6666666666666666,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2010-11,Region,,1.0,5,4,,-0.8369882167858358,0.4330127018922193,0.8896684746147483,0.8,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Malawi,2013-14,all,,1.0,1,1,,0.5108256237659905,1.6666666666666663,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Malawi,2013-14,v,,1.0,1,1,,0.5108256237659905,1.6666666666666663,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Malawi,2013-14,all,,1.0,8,1,,-0.1003353477310758,0.9045340337332907,3.7949899002235616,0.375,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Malawi,2013-14,District,,1.0,7,1,,0.0224728558520581,1.0227272727272723,3.8947747875564076,0.42857142857142855,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Malawi,2013-14,v,,1.0,1,1,,-0.2231435513142097,0.8,0.0,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Malawi,2013-14,all,,1.0,1,1,,0.154150679827258,1.1666666666666663,0.0,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Malawi,2013-14,District,,1.0,1,1,,0.154150679827258,1.1666666666666663,0.0,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Malawi,2013-14,all,,1.0,1,1,,-0.0911607783969774,0.9128709291752768,0.0,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Malawi,2013-14,District,,1.0,1,1,,-0.0911607783969774,0.9128709291752768,0.0,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2013-14,all,,1.0,10,6,,0.8164704668110327,2.2625001588706937,0.3291061657335891,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2013-14,District,,1.0,6,4,,0.8509669025545086,2.341910156464906,0.20001957814548132,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2013-14,Region,,1.0,4,2,,0.6995807775273217,2.0129086740123463,0.3310092164590601,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2013-14,all,,1.0,2,2,,0.5493061443340546,1.7320508075688767,0.14384103622588995,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2013-14,Region,,1.0,2,2,,0.5493061443340546,1.7320508075688767,0.14384103622588995,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2016-17,all,,1.0,30,7,,0.5108256237659905,1.6666666666666663,0.7895517724444296,0.6333333333333333,0.06666666666666667,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2016-17,District,,1.0,26,3,,0.5108256237659905,1.6666666666666663,0.78281997089407,0.6538461538461539,0.07692307692307693,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2016-17,Region,,1.0,2,2,,0.4708042699292223,1.6012815380508711,0.18312219747744152,0.5,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2016-17,national,,1.0,1,1,,1.1394342831883648,3.125,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2016-17,v,,1.0,1,1,,0.0911607783969774,1.0954451150103324,0.0,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2016-17,all,,1.0,18,7,,0.20074051164178816,1.2223075560872527,0.39589177556309935,0.3888888888888889,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2016-17,District,,1.0,15,4,,0.2231435513142097,1.25,0.36708873251140434,0.4,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2016-17,Region,,1.0,1,1,,0.4837920131308522,1.6222142113076243,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2016-17,national,,1.0,1,1,,-0.2876820724517808,0.7500000000000001,0.0,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2016-17,v,,1.0,1,1,,0.0911607783969774,1.0954451150103324,0.0,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Malawi,2019-20,all,,1.0,51,5,,0.5007752879124894,1.6500000000000001,0.6831339440756926,0.6274509803921569,0.0196078431372549,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Malawi,2019-20,Region,,1.0,2,1,,0.5170368837652697,1.677050983124843,1.9033312448851603,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Malawi,2019-20,national,,1.0,1,1,,0.2231435513142106,1.250000000000001,0.0,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Malawi,2019-20,v,,1.0,48,3,,0.5058004558392399,1.6583123951777,0.6451046716805021,0.625,0.020833333333333332,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Malawi,2019-20,all,,1.0,23,5,,0.5108256237659905,1.6666666666666663,0.8958797346140268,0.8695652173913043,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Malawi,2019-20,District,,1.0,12,4,,0.5592074579821449,1.7492855684535904,1.7303553674364878,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Malawi,2019-20,Region,,1.0,1,1,,-2.2335922215070934,0.10714285714285723,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Malawi,2019-20,national,,1.0,2,2,,0.8605048440456027,2.3643540225079396,1.2659699521537662,0.5,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Malawi,2019-20,v,,1.0,8,3,,0.49816671977384575,1.6457014715109581,0.2828165183821294,0.75,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Malawi,2019-20,all,,1.0,575,13,,-0.0512932943875501,0.9500000000000004,0.2586347698726787,0.21391304347826087,0.2,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Malawi,2019-20,District,,1.0,10,2,,0.12137695394542544,1.129050432176613,0.4744496350883209,0.4,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Malawi,2019-20,Region,,1.0,2,1,,0.9829564081810811,2.6723451177837876,0.43365026384702654,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Malawi,2019-20,national,,1.0,1,1,,-0.0911607783969774,0.9128709291752768,0.0,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Malawi,2019-20,v,,1.0,562,9,,-0.052133813309702653,0.9492018425041842,0.25017716194934714,0.20818505338078291,0.20462633451957296,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Malawi,2019-20,all,,1.0,1156,18,,0.0,1.0,0.2231435513142097,0.24480968858131488,0.3944636678200692,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Malawi,2019-20,District,,1.0,83,12,,0.0,1.0,0.41139423976249345,0.3132530120481928,0.3132530120481928,False,,,,,,,,,,,
