country,wave,table,subdf,mechanism,source_column,raw_value,raw_type,count,config_maps_to,how,declaration
Iraq,2006-07,sample,,inline_dict,xstrat,baghdad - al-karekh,str,314,Urban,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2006-07,sample,,inline_dict,xstrat,babylon - urban center,str,314,Urban,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2006-07,sample,,inline_dict,xstrat,kerbela - other urban,str,314,Urban,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2006-07,sample,,inline_dict,xstrat,erbil - urban center,str,311,Urban,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2006-07,sample,,inline_dict,xstrat,erbil - other urban,str,310,Urban,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2006-07,sample,,inline_dict,xstrat,sulaimaniya - urban center,str,307,Urban,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2006-07,sample,,inline_dict,xstrat,kirkuk - other urban,str,307,Urban,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2006-07,sample,,inline_dict,xstrat,duhok - rural,str,303,Rural,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2006-07,sample,,inline_dict,xstrat,diyala - urban center,str,297,Urban,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2006-07,sample,,inline_dict,xstrat,diyala - rural,str,291,Rural,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2006-07,sample,,inline_dict,xstrat,anbar - rural,str,280,Rural,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2006-07,sample,,inline_dict,xstrat,duhok - urban center,str,274,Urban,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2006-07,sample,,inline_dict,xstrat,kirkuk - rural,str,268,Rural,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2006-07,sample,,inline_dict,xstrat,sulaimaniya - urban center - extra,str,92,Urban,exact-or-str-match,"['xstrat', {'mapping': {'anbar - other urban': 'Urban', 'anbar - rural': 'Rural', 'anbar - urban center': 'Urban', 'babylon - other urban': 'Urban', 'babylon - rural': 'Rural', 'babylon - urban center': 'Urban', 'baghdad"
Iraq,2012,cluster_features,,inline_dict,q00_16,URBAN,str,14884,Urban,exact-or-str-match,"['q00_16', {'mapping': {'URBAN': 'Urban', 'RURAL': 'Rural'}}]"
Iraq,2012,cluster_features,,inline_dict,q00_16,RURAL,str,10262,Rural,exact-or-str-match,"['q00_16', {'mapping': {'URBAN': 'Urban', 'RURAL': 'Rural'}}]"
Iraq,2012,sample,,inline_dict,q00_16,URBAN,str,14884,Urban,exact-or-str-match,"['q00_16', {'mapping': {'URBAN': 'Urban', 'RURAL': 'Rural'}}]"
Iraq,2012,sample,,inline_dict,q00_16,RURAL,str,10262,Rural,exact-or-str-match,"['q00_16', {'mapping': {'URBAN': 'Urban', 'RURAL': 'Rural'}}]"
Kazakhstan,1996,cluster_features,,inline_dict,type_loc,urban,str,3556,Urban,exact-or-str-match,"['type_loc', {'mapping': {'urban': 'Urban', 'rural': 'Rural', 'small town': 'Urban'}}]"
Kazakhstan,1996,cluster_features,,inline_dict,type_loc,rural,str,3022,Rural,exact-or-str-match,"['type_loc', {'mapping': {'urban': 'Urban', 'rural': 'Rural', 'small town': 'Urban'}}]"
Kazakhstan,1996,cluster_features,,inline_dict,type_loc,small town,str,646,Urban,exact-or-str-match,"['type_loc', {'mapping': {'urban': 'Urban', 'rural': 'Rural', 'small town': 'Urban'}}]"
Kazakhstan,1996,sample,,inline_dict,type_loc,urban,str,3556,Urban,exact-or-str-match,"['type_loc', {'mapping': {'urban': 'Urban', 'rural': 'Rural', 'small town': 'Urban'}}]"
Kazakhstan,1996,sample,,inline_dict,type_loc,rural,str,3022,Rural,exact-or-str-match,"['type_loc', {'mapping': {'urban': 'Urban', 'rural': 'Rural', 'small town': 'Urban'}}]"
Kazakhstan,1996,sample,,inline_dict,type_loc,small town,str,646,Urban,exact-or-str-match,"['type_loc', {'mapping': {'urban': 'Urban', 'rural': 'Rural', 'small town': 'Urban'}}]"
Kosovo,2000,cluster_features,,inline_dict,s0i_q09,Rural,str,1440,Rural,exact-or-str-match,"['s0i_q09', {'mapping': {'Rural': 'Rural', 'Urban': 'Urban'}}]"
Kosovo,2000,cluster_features,,inline_dict,s0i_q09,Urban,str,1440,Urban,exact-or-str-match,"['s0i_q09', {'mapping': {'Rural': 'Rural', 'Urban': 'Urban'}}]"
Kosovo,2000,sample,,inline_dict,s0i_q09,Rural,str,1440,Rural,exact-or-str-match,"['s0i_q09', {'mapping': {'Rural': 'Rural', 'Urban': 'Urban'}}]"
Kosovo,2000,sample,,inline_dict,s0i_q09,Urban,str,1440,Urban,exact-or-str-match,"['s0i_q09', {'mapping': {'Rural': 'Rural', 'Urban': 'Urban'}}]"
Liberia,2018-19,cluster_features,,passthrough,locality,rural,str,2950,"(raw value, then canonical spellings)",no mapping declared,'locality'
Liberia,2018-19,cluster_features,,passthrough,locality,urban,str,36,"(raw value, then canonical spellings)",no mapping declared,'locality'
Liberia,2018-19,sample,,inline_dict,locality,rural,str,2950,Rural,exact-or-str-match,"['locality', {'mapping': {'rural': 'Rural', 'urban': 'Urban'}}]"
Liberia,2018-19,sample,,inline_dict,locality,urban,str,36,Urban,exact-or-str-match,"['locality', {'mapping': {'rural': 'Rural', 'urban': 'Urban'}}]"
Malawi,2004-05,cluster_features,,passthrough,reside,Rural,str,9840,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2004-05,cluster_features,,passthrough,reside,Urban,str,1440,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2004-05,sample,,passthrough,reside,Rural,str,9840,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2004-05,sample,,passthrough,reside,Urban,str,1440,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2010-11,cluster_features,df_main,passthrough,reside,rural,str,10038,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2010-11,cluster_features,df_main,passthrough,reside,urban,str,2233,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2010-11,sample,,passthrough,reside,rural,str,10038,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2010-11,sample,,passthrough,reside,urban,str,2233,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2013-14,cluster_features,df_main,passthrough,reside,rural,str,2954,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2013-14,cluster_features,df_main,passthrough,reside,urban,str,1046,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2013-14,sample,,passthrough,reside,rural,str,2954,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2013-14,sample,,passthrough,reside,urban,str,1046,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2016-17,cluster_features,df_main,passthrough,reside,rural,str,10175,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2016-17,cluster_features,df_main,passthrough,reside,urban,str,2272,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2016-17,cluster_features,df_main,passthrough,reside,RURAL,str,1841,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2016-17,cluster_features,df_main,passthrough,reside,URBAN,str,667,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2016-17,sample,,passthrough,reside,rural,str,10175,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2016-17,sample,,passthrough,reside,urban,str,2272,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2016-17,sample,,passthrough,reside,RURAL,str,1841,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2016-17,sample,,passthrough,reside,URBAN,str,667,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2019-20,cluster_features,df_main,passthrough,reside,RURAL,str,9342,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2019-20,cluster_features,df_main,passthrough,reside,Rural,str,2355,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2019-20,cluster_features,df_main,passthrough,reside,URBAN,str,2092,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2019-20,cluster_features,df_main,passthrough,reside,Urban,str,823,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2019-20,sample,,passthrough,reside,RURAL,str,9342,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2019-20,sample,,passthrough,reside,Rural,str,2355,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2019-20,sample,,passthrough,reside,URBAN,str,2092,"(raw value, then canonical spellings)",no mapping declared,'reside'
Malawi,2019-20,sample,,passthrough,reside,Urban,str,823,"(raw value, then canonical spellings)",no mapping declared,'reside'
Mali,2014-15,cluster_features,df_main,passthrough,milieu,Rural,str,2399,"(raw value, then canonical spellings)",no mapping declared,'milieu'
Mali,2014-15,cluster_features,df_main,passthrough,milieu,Urbain,str,1405,"(raw value, then canonical spellings)",no mapping declared,'milieu'
Mali,2014-15,sample,df_cover,inline_dict,s00q04,Rural,str,2399,Rural,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
Mali,2014-15,sample,df_cover,inline_dict,s00q04,Urbain,str,1405,Urban,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
Mali,2017-18,cluster_features,df_main,inline_dict,s0q04,Rural,str,6921,Rural,exact-or-str-match,"['s0q04', {'mapping': {'Rural': 'Rural', 'Urbain (District de Bamako)': 'Urban', 'Autre urbain': 'Urban'}}]"
Mali,2017-18,cluster_features,df_main,inline_dict,s0q04,Urbain (District de Bamako),str,760,Urban,exact-or-str-match,"['s0q04', {'mapping': {'Rural': 'Rural', 'Urbain (District de Bamako)': 'Urban', 'Autre urbain': 'Urban'}}]"
Mali,2017-18,cluster_features,df_main,inline_dict,s0q04,Autre urbain,str,709,Urban,exact-or-str-match,"['s0q04', {'mapping': {'Rural': 'Rural', 'Urbain (District de Bamako)': 'Urban', 'Autre urbain': 'Urban'}}]"
Mali,2017-18,sample,df_cover,inline_dict,s0q04,Rural,str,6921,Rural,exact-or-str-match,"['s0q04', {'mapping': {'Rural': 'Rural', 'Urbain (District de Bamako)': 'Urban', 'Autre urbain': 'Urban'}}]"
Mali,2017-18,sample,df_cover,inline_dict,s0q04,Urbain (District de Bamako),str,760,Urban,exact-or-str-match,"['s0q04', {'mapping': {'Rural': 'Rural', 'Urbain (District de Bamako)': 'Urban', 'Autre urbain': 'Urban'}}]"
Mali,2017-18,sample,df_cover,inline_dict,s0q04,Autre urbain,str,709,Urban,exact-or-str-match,"['s0q04', {'mapping': {'Rural': 'Rural', 'Urbain (District de Bamako)': 'Urban', 'Autre urbain': 'Urban'}}]"
Mali,2018-19,cluster_features,df_main,passthrough,milieu,Rural,str,188632,"(raw value, then canonical spellings)",no mapping declared,'milieu'
Mali,2018-19,cluster_features,df_main,passthrough,milieu,Urbain,str,178007,"(raw value, then canonical spellings)",no mapping declared,'milieu'
Mali,2018-19,sample,df_cover,inline_dict,s00q04,Rural,str,3850,Rural,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
Mali,2018-19,sample,df_cover,inline_dict,s00q04,Urbain,str,2752,Urban,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
Mali,2021-22,cluster_features,,passthrough,s00q04,Rural,str,3411,"(raw value, then canonical spellings)",no mapping declared,'s00q04'
Mali,2021-22,cluster_features,,passthrough,s00q04,Urbain,str,2732,"(raw value, then canonical spellings)",no mapping declared,'s00q04'
Mali,2021-22,sample,df_cover,inline_dict,s00q04,Rural,str,3411,Rural,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
Mali,2021-22,sample,df_cover,inline_dict,s00q04,Urbain,str,2732,Urban,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
Niger,2011-12,cluster_features,df_main,inline_dict,urbrur,Rural,str,2430,Rural,exact-or-str-match,"['urbrur', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Niger,2011-12,cluster_features,df_main,inline_dict,urbrur,Urbain,str,1538,Urban,exact-or-str-match,"['urbrur', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Niger,2011-12,sample,,inline_dict,urbrur,Rural,str,2430,Rural,exact-or-str-match,"['urbrur', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Niger,2011-12,sample,,inline_dict,urbrur,Urbain,str,1538,Urban,exact-or-str-match,"['urbrur', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Niger,2014-15,cluster_features,,inline_dict,MS00Q15,Rural,str,2319,Rural,exact-or-str-match,"['MS00Q15', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban', 'Communauté Urbaine': 'Urban', 'Communauté urbaine': 'Urban'}}]"
Niger,2014-15,cluster_features,,inline_dict,MS00Q15,Communauté Urbaine,str,937,Urban,exact-or-str-match,"['MS00Q15', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban', 'Communauté Urbaine': 'Urban', 'Communauté urbaine': 'Urban'}}]"
Niger,2014-15,cluster_features,,inline_dict,MS00Q15,Urbain,str,361,Urban,exact-or-str-match,"['MS00Q15', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban', 'Communauté Urbaine': 'Urban', 'Communauté urbaine': 'Urban'}}]"
Niger,2014-15,sample,,inline_dict,urbrur,Rural,str,2319,Rural,exact-or-str-match,"['urbrur', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Niger,2014-15,sample,,inline_dict,urbrur,Urbain,str,1298,Urban,exact-or-str-match,"['urbrur', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Niger,2018-19,cluster_features,df_main,inline_dict,s00q04,Rural,str,4447,Rural,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Niger,2018-19,cluster_features,df_main,inline_dict,s00q04,Urbain,str,1577,Urban,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Niger,2018-19,sample,df_cover,inline_dict,s00q04,Rural,str,4447,Rural,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Niger,2018-19,sample,df_cover,inline_dict,s00q04,Urbain,str,1577,Urban,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Niger,2021-22,cluster_features,,inline_dict,s00q04,Rural,str,4111,Rural,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Niger,2021-22,cluster_features,,inline_dict,s00q04,Urbain,str,2511,Urban,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Niger,2021-22,sample,df_cover,inline_dict,s00q04,Rural,str,4111,Rural,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Niger,2021-22,sample,df_cover,inline_dict,s00q04,Urbain,str,2511,Urban,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Nigeria,2010-11,cluster_features,df_main,inline_dict,sector,rural,str,3380,Rural,exact-or-str-match,"['sector', {'mapping': {'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2010-11,cluster_features,df_main,inline_dict,sector,urban,str,1620,Urban,exact-or-str-match,"['sector', {'mapping': {'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2010-11,sample,df_main,inline_dict,sector,rural,str,3380,Rural,exact-or-str-match,"['sector', {'mapping': {'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2010-11,sample,df_main,inline_dict,sector,urban,str,1620,Urban,exact-or-str-match,"['sector', {'mapping': {'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2012-13,cluster_features,df_main,inline_dict,sector,RURAL,str,3310,Rural,exact-or-str-match,"['sector', {'mapping': {'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2012-13,cluster_features,df_main,inline_dict,sector,URBAN,str,1549,Urban,exact-or-str-match,"['sector', {'mapping': {'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2012-13,sample,df_main,inline_dict,sector,RURAL,str,3310,Rural,exact-or-str-match,"['sector', {'mapping': {'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2012-13,sample,df_main,inline_dict,sector,URBAN,str,1549,Urban,exact-or-str-match,"['sector', {'mapping': {'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2015-16,cluster_features,df_main,inline_dict,sector,2. RURAL,str,3172,Rural,exact-or-str-match,"['sector', {'mapping': {'1. URBAN': 'Urban', '2. RURAL': 'Rural', '1. Urban': 'Urban', '2. Rural': 'Rural', 'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2015-16,cluster_features,df_main,inline_dict,sector,1. URBAN,str,1524,Urban,exact-or-str-match,"['sector', {'mapping': {'1. URBAN': 'Urban', '2. RURAL': 'Rural', '1. Urban': 'Urban', '2. Rural': 'Rural', 'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2015-16,sample,df_main,inline_dict,sector,2. RURAL,str,3172,Rural,exact-or-str-match,"['sector', {'mapping': {'1. URBAN': 'Urban', '2. RURAL': 'Rural', '1. Urban': 'Urban', '2. Rural': 'Rural', 'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2015-16,sample,df_main,inline_dict,sector,1. URBAN,str,1524,Urban,exact-or-str-match,"['sector', {'mapping': {'1. URBAN': 'Urban', '2. RURAL': 'Rural', '1. Urban': 'Urban', '2. Rural': 'Rural', 'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2018-19,cluster_features,df_main,inline_dict,sector,2. Rural,str,3533,Rural,exact-or-str-match,"['sector', {'mapping': {'1. URBAN': 'Urban', '2. RURAL': 'Rural', '1. Urban': 'Urban', '2. Rural': 'Rural', 'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2018-19,cluster_features,df_main,inline_dict,sector,1. Urban,str,1730,Urban,exact-or-str-match,"['sector', {'mapping': {'1. URBAN': 'Urban', '2. RURAL': 'Rural', '1. Urban': 'Urban', '2. Rural': 'Rural', 'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2018-19,sample,df_main,inline_dict,sector,2. Rural,str,3533,Rural,exact-or-str-match,"['sector', {'mapping': {'1. URBAN': 'Urban', '2. RURAL': 'Rural', '1. Urban': 'Urban', '2. Rural': 'Rural', 'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2018-19,sample,df_main,inline_dict,sector,1. Urban,str,1730,Urban,exact-or-str-match,"['sector', {'mapping': {'1. URBAN': 'Urban', '2. RURAL': 'Rural', '1. Urban': 'Urban', '2. Rural': 'Rural', 'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2023-24,sample,df_main,inline_dict,sector,2. RURAL,str,3432,Rural,exact-or-str-match,"['sector', {'mapping': {'1. URBAN': 'Urban', '2. RURAL': 'Rural', '1. Urban': 'Urban', '2. Rural': 'Rural', 'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Nigeria,2023-24,sample,df_main,inline_dict,sector,1. URBAN,str,1635,Urban,exact-or-str-match,"['sector', {'mapping': {'1. URBAN': 'Urban', '2. RURAL': 'Rural', '1. Urban': 'Urban', '2. Rural': 'Rural', 'rural': 'Rural', 'Rural': 'Rural', 'RURAL': 'Rural', 'urban': 'Urban', 'Urban': 'Urban', 'URBAN': 'Urban'}}]"
Pakistan,1991,cluster_features,,"script:.map({1:Urban,2:Rural})",urbrural,2.0,float,2386,(script logic),script-path,(script)
Pakistan,1991,cluster_features,,"script:.map({1:Urban,2:Rural})",urbrural,1.0,float,2377,(script logic),script-path,(script)
Pakistan,1991,sample,df_region,inline_dict,urbrural,2.0,float,2386,Rural,exact-or-str-match,"['urbrural', {'mapping': {1.0: 'Urban', 2.0: 'Rural'}}]"
Pakistan,1991,sample,df_region,inline_dict,urbrural,1.0,float,2377,Urban,exact-or-str-match,"['urbrural', {'mapping': {1.0: 'Urban', 2.0: 'Rural'}}]"
Peru,1994,cluster_features,,table_mappings,a06,1,str,2287,(categorical_mapping.org table),table-level mappings: key,'a06'
Peru,1994,cluster_features,,table_mappings,a06,2,str,1336,(categorical_mapping.org table),table-level mappings: key,'a06'
Senegal,2018-19,cluster_features,df_main,inline_dict,s00q04,Urbain,str,3941,Urban,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
Senegal,2018-19,cluster_features,df_main,inline_dict,s00q04,Rural,str,3215,Rural,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
Senegal,2018-19,sample,df_cover,inline_dict,s00q04,Urbain,str,3941,Urban,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
Senegal,2018-19,sample,df_cover,inline_dict,s00q04,Rural,str,3215,Rural,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
Senegal,2021-22,cluster_features,,inline_dict,s00q04,Urbain,str,3922,Urban,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
Senegal,2021-22,cluster_features,,inline_dict,s00q04,Rural,str,3198,Rural,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
