country,wave,table,subdf,build,source_file,source_column,src_dtype,raw_value,raw_type,count,n_rows,mechanism,status
Tanzania,2008-15,sample,,script,../Data/upd4_hh_a.dta,urb_rur,object,URBAN,str,10318,29250,script:.map(dict) -> NaN on unmapped,ok
Tanzania,2019-20,cluster_features,,yaml,HH_SEC_A.dta,sdd_rural,object,RURAL,str,682,1184,inline_dict,ok
Tanzania,2019-20,cluster_features,,yaml,HH_SEC_A.dta,sdd_rural,object,URBAN,str,502,1184,inline_dict,ok
Tanzania,2019-20,sample,,yaml,HH_SEC_A.dta,sdd_rural,object,RURAL,str,682,1184,inline_dict,ok
Tanzania,2019-20,sample,,yaml,HH_SEC_A.dta,sdd_rural,object,URBAN,str,502,1184,inline_dict,ok
Tanzania,2020-21,cluster_features,,yaml,hh_sec_a.dta,y5_rural,object,rural,str,2560,4709,inline_dict,ok
Tanzania,2020-21,cluster_features,,yaml,hh_sec_a.dta,y5_rural,object,urban,str,2149,4709,inline_dict,ok
Tanzania,2020-21,sample,,yaml,hh_sec_a.dta,y5_rural,object,rural,str,2560,4709,inline_dict,ok
Tanzania,2020-21,sample,,yaml,hh_sec_a.dta,y5_rural,object,urban,str,2149,4709,inline_dict,ok
Timor-Leste,2001,cluster_features,,yaml,../Data/WEIGHT.DTA,urbrural,object,Rural,str,183,300,inline_dict,ok
Timor-Leste,2001,cluster_features,,yaml,../Data/WEIGHT.DTA,urbrural,object,Urban,str,117,300,inline_dict,ok
Timor-Leste,2001,sample,df_weights,yaml,../Data/WEIGHT.DTA,urbrural,object,Rural,str,183,300,inline_dict,ok
Timor-Leste,2001,sample,df_weights,yaml,../Data/WEIGHT.DTA,urbrural,object,Urban,str,117,300,inline_dict,ok
Timor-Leste,2007-08,cluster_features,,yaml,../Data/basicvars.dta,urban,object,Rural,str,2502,4477,inline_dict,ok
Timor-Leste,2007-08,cluster_features,,yaml,../Data/basicvars.dta,urban,object,Urban,str,1975,4477,inline_dict,ok
Timor-Leste,2007-08,sample,,yaml,../Data/basicvars.dta,urban,object,Rural,str,2502,4477,inline_dict,ok
Timor-Leste,2007-08,sample,,yaml,../Data/basicvars.dta,urban,object,Urban,str,1975,4477,inline_dict,ok
Togo,2018,cluster_features,df_main,yaml,../Data1/s00_me_tgo2018.dta,s00q04,object,Rural,str,3901,6171,inline_dict,ok
Togo,2018,cluster_features,df_main,yaml,../Data1/s00_me_tgo2018.dta,s00q04,object,Urbain,str,2270,6171,inline_dict,ok
Togo,2018,sample,df_cover,yaml,../Data1/s00_me_tgo2018.dta,s00q04,object,Rural,str,3901,6171,inline_dict,ok
Togo,2018,sample,df_cover,yaml,../Data1/s00_me_tgo2018.dta,s00q04,object,Urbain,str,2270,6171,inline_dict,ok
Uganda,2005-06,cluster_features,df_main,yaml,GSEC1.dta,urban,object,0,int,2263,3123,inline_dict_bare,ok
Uganda,2005-06,cluster_features,df_main,yaml,GSEC1.dta,urban,object,urban,str,860,3123,inline_dict_bare,ok
Uganda,2005-06,sample,,yaml,GSEC1.dta,urban,object,0,int,2263,3123,inline_dict_bare,ok
Uganda,2005-06,sample,,yaml,GSEC1.dta,urban,object,urban,str,860,3123,inline_dict_bare,ok
Uganda,2009-10,cluster_features,df_main,yaml,../Data/GSEC1.dta,urban,object,Rural,str,2206,2975,passthrough,ok
Uganda,2009-10,cluster_features,df_main,yaml,../Data/GSEC1.dta,urban,object,Urban,str,769,2975,passthrough,ok
Uganda,2009-10,sample,df_main,yaml,../Data/GSEC1.dta,urban,object,Rural,str,2206,2975,passthrough,ok
Uganda,2009-10,sample,df_main,yaml,../Data/GSEC1.dta,urban,object,Urban,str,769,2975,passthrough,ok
Uganda,2010-11,cluster_features,df_main,yaml,../Data/GSEC1.dta,urban,object,Rural,str,2105,2716,passthrough,ok
Uganda,2010-11,cluster_features,df_main,yaml,../Data/GSEC1.dta,urban,object,Urban,str,611,2716,passthrough,ok
Uganda,2010-11,sample,,yaml,../Data/GSEC1.dta,urban,object,Rural,str,2105,2716,passthrough,ok
Uganda,2010-11,sample,,yaml,../Data/GSEC1.dta,urban,object,Urban,str,611,2716,passthrough,ok
Uganda,2011-12,cluster_features,df_main,yaml,../Data/GSEC1.dta,urban,object,Rural,str,2266,2850,passthrough,ok
Uganda,2011-12,cluster_features,df_main,yaml,../Data/GSEC1.dta,urban,object,Urban,str,584,2850,passthrough,ok
Uganda,2011-12,sample,,yaml,../Data/GSEC1.dta,urban,object,Rural,str,2266,2850,passthrough,ok
Uganda,2011-12,sample,,yaml,../Data/GSEC1.dta,urban,object,Urban,str,584,2850,passthrough,ok
Uganda,2013-14,cluster_features,df_main,yaml,../Data/GSEC1.dta,urban,object,Rural,str,2303,3119,passthrough,ok
Uganda,2013-14,cluster_features,df_main,yaml,../Data/GSEC1.dta,urban,object,Urban,str,816,3119,passthrough,ok
Uganda,2013-14,sample,,yaml,../Data/GSEC1.dta,urban,object,Rural,str,2303,3119,passthrough,ok
Uganda,2013-14,sample,,yaml,../Data/GSEC1.dta,urban,object,Urban,str,816,3119,passthrough,ok
Uganda,2015-16,cluster_features,df_main,yaml,gsec1.dta,urban,object,Rural,str,2470,3305,passthrough,ok
Uganda,2015-16,cluster_features,df_main,yaml,gsec1.dta,urban,object,Urban,str,835,3305,passthrough,ok
Uganda,2015-16,sample,,yaml,gsec1.dta,urban,object,Rural,str,2470,3305,passthrough,ok
Uganda,2015-16,sample,,yaml,gsec1.dta,urban,object,Urban,str,835,3305,passthrough,ok
Uganda,2018-19,cluster_features,df_main,yaml,GSEC1.dta,urban,object,Rural,str,2367,3176,passthrough,ok
Uganda,2018-19,cluster_features,df_main,yaml,GSEC1.dta,urban,object,Urban,str,809,3176,passthrough,ok
Uganda,2018-19,sample,,yaml,GSEC1.dta,urban,object,Rural,str,2367,3176,passthrough,ok
Uganda,2018-19,sample,,yaml,GSEC1.dta,urban,object,Urban,str,809,3176,passthrough,ok
Uganda,2019-20,cluster_features,,yaml,HH/gsec1.dta,urban,object,Rural,str,2333,3098,passthrough,ok
Uganda,2019-20,cluster_features,,yaml,HH/gsec1.dta,urban,object,Urban,str,745,3098,passthrough,ok
Uganda,2019-20,cluster_features,,yaml,HH/gsec1.dta,urban,object,,NaN,20,3098,passthrough,ok
Uganda,2019-20,sample,,yaml,HH/gsec1.dta,urban,object,Rural,str,2333,3098,passthrough,ok
Uganda,2019-20,sample,,yaml,HH/gsec1.dta,urban,object,Urban,str,745,3098,passthrough,ok
Uganda,2019-20,sample,,yaml,HH/gsec1.dta,urban,object,,NaN,20,3098,passthrough,ok
