path	sidecar_md5	local_md5	in_remote	md5_match	verdict	bytes
lsms_library/countries/GhanaSPS/2013-14/Data/01fii_edcareer.dta	b7c2430c64f4a9aee24aa6d094579f8b	b7c2430c64f4a9aee24aa6d094579f8b	True	True	delete	1672295
lsms_library/countries/GhanaSPS/2013-14/Data/01fiii_literacy.dta	a49c2bd9ca7c8dd42c9fe26345689c8b	a49c2bd9ca7c8dd42c9fe26345689c8b	True	True	delete	5156225
lsms_library/countries/GhanaSPS/2013-14/Data/01gi_immigration.dta	910657c9b3c3b31f3b14d0904cd8b739	910657c9b3c3b31f3b14d0904cd8b739	True	True	delete	2655760
lsms_library/countries/GhanaSPS/2013-14/Data/01gii_migrationhistory.dta	4291226a74cf1c6f67a8abb0a304227d	4291226a74cf1c6f67a8abb0a304227d	True	True	delete	1386376
lsms_library/countries/GhanaSPS/2013-14/Data/02a_nr_relatives.dta	7b924eddd5dda7c12358e4cc749ffd03	7b924eddd5dda7c12358e4cc749ffd03	True	True	delete	411938
lsms_library/countries/GhanaSPS/2013-14/Data/02a_nr_relatives_questions.dta	8fa05e68f7694aafeef3b2cdcc875431	8fa05e68f7694aafeef3b2cdcc875431	True	True	delete	5895433
lsms_library/countries/GhanaSPS/2013-14/Data/02a_oldrelativelist.dta	1122e0e084e287053fd17a360716df34	1122e0e084e287053fd17a360716df34	True	True	delete	284704
lsms_library/countries/GhanaSPS/2013-14/Data/02b_nr_spouses.dta	0690c094d4d1ff61fc544e1673f1555b	0690c094d4d1ff61fc544e1673f1555b	True	True	delete	303183
lsms_library/countries/GhanaSPS/2013-14/Data/02b_nr_spouses_questions.dta	46149f56fd7fbeff94c95fb38e0b6f07	46149f56fd7fbeff94c95fb38e0b6f07	True	True	delete	261126
lsms_library/countries/GhanaSPS/2013-14/Data/02b_oldspouselist.dta	1cb61684340e23b31299a6340f96e4f8	1cb61684340e23b31299a6340f96e4f8	True	True	delete	21763
lsms_library/countries/GhanaSPS/2013-14/Data/03ai_animalquestions.dta	ae6edc7e40a36fc8f27f238e0b539d34	ae6edc7e40a36fc8f27f238e0b539d34	True	True	delete	1823449
lsms_library/countries/GhanaSPS/2013-14/Data/03aii_toolquestions.dta	b53a6adce03951abda976682b13e27cc	b53a6adce03951abda976682b13e27cc	True	True	delete	7311650
lsms_library/countries/GhanaSPS/2013-14/Data/03aiii_durablegoodquestions.dta	e2a81a6451385a0e9258535b04473806	e2a81a6451385a0e9258535b04473806	True	True	delete	19200047
lsms_library/countries/GhanaSPS/2013-14/Data/03bi_borrowingquestions.dta	140360e7090a12ac7f4dce73f718b67f	140360e7090a12ac7f4dce73f718b67f	True	True	delete	804716
lsms_library/countries/GhanaSPS/2013-14/Data/03bii_lendingquestions.dta	e3057485d88283d884d933729883912e	e3057485d88283d884d933729883912e	True	True	delete	233379
lsms_library/countries/GhanaSPS/2013-14/Data/03biii_outtransfersquestions.dta	764c8454e9ac7cf05aeb9b51e1180d43	764c8454e9ac7cf05aeb9b51e1180d43	True	True	delete	925365
lsms_library/countries/GhanaSPS/2013-14/Data/03biv_intransfersquestions.dta	439013d5b58894d4258959045534a715	439013d5b58894d4258959045534a715	True	True	delete	933652
lsms_library/countries/GhanaSPS/2013-14/Data/03bv_savingquestions.dta	c78d5315b09b9b577d8dd9ffe9853274	c78d5315b09b9b577d8dd9ffe9853274	True	True	delete	693231
lsms_library/countries/GhanaSPS/2013-14/Data/04h_agsection.dta	d9f556ad1598d1ca2756b2cd93ee5880	d9f556ad1598d1ca2756b2cd93ee5880	True	True	delete	3540344
lsms_library/countries/GhanaSPS/2013-14/Data/04h_preroster.dta	6f68355395b2fbb2e233d8e6dbfc3519	6f68355395b2fbb2e233d8e6dbfc3519	True	True	delete	143615
lsms_library/countries/GhanaSPS/2013-14/Data/04i_landtenure.dta	e7e1a33217c45fddf0923207e9d90004	e7e1a33217c45fddf0923207e9d90004	True	True	delete	3458082
lsms_library/countries/GhanaSPS/2013-14/Data/04j_tracploughuse.dta	f59b8d9730f97db2c59a648bf75ed36b	f59b8d9730f97db2c59a648bf75ed36b	True	True	delete	959680
lsms_library/countries/GhanaSPS/2013-14/Data/04k_seedquestions.dta	87782739951e08be47d57257c0fee0a1	87782739951e08be47d57257c0fee0a1	True	True	delete	2209011
lsms_library/countries/GhanaSPS/2013-14/Data/04l_chemquestions.dta	9da7dd511bffdc0e08f82149da7b1757	9da7dd511bffdc0e08f82149da7b1757	True	True	delete	1338436
lsms_library/countries/GhanaSPS/2013-14/Data/04l_inputs.dta	6d752551dda688e90e93a0179bc8a8ee	6d752551dda688e90e93a0179bc8a8ee	True	True	delete	394114
lsms_library/countries/GhanaSPS/2013-14/Data/04m_aglabour.dta	65c30448e2258dd57f886b3052cd7507	65c30448e2258dd57f886b3052cd7507	True	True	delete	1072284
lsms_library/countries/GhanaSPS/2013-14/Data/04m_aglabourquestions.dta	f0c385a70ae1d29dca97613d35a528a5	f0c385a70ae1d29dca97613d35a528a5	True	True	delete	3894053
lsms_library/countries/GhanaSPS/2013-14/Data/04n_harvest.dta	06b06714b2d91d62a5c207fb5b385469	06b06714b2d91d62a5c207fb5b385469	True	True	delete	719436
lsms_library/countries/GhanaSPS/2013-14/Data/04n_harvestquestions.dta	40afbd8b45ce69111b2d5b2d4ad8e5af	40afbd8b45ce69111b2d5b2d4ad8e5af	True	True	delete	1948912
lsms_library/countries/GhanaSPS/2013-14/Data/04nn_gatheringquestions.dta	5fdd8710faf2c9791b5ca085b29485e7	5fdd8710faf2c9791b5ca085b29485e7	True	True	delete	202587
lsms_library/countries/GhanaSPS/2013-14/Data/04o_cropsalesstoresquestions.dta	63db6971ac9ffe19fa9630be277ef246	63db6971ac9ffe19fa9630be277ef246	True	True	delete	4016757
lsms_library/countries/GhanaSPS/2013-14/Data/04o_cropsalesstoresservices.dta	7583f0b194d84c22ae1ff29873215b42	7583f0b194d84c22ae1ff29873215b42	True	True	delete	375856
lsms_library/countries/GhanaSPS/2013-14/Data/05_preroster.dta	1933ad3a1d5a996eb27cf8471bbd99e4	1933ad3a1d5a996eb27cf8471bbd99e4	True	True	delete	408164
lsms_library/countries/GhanaSPS/2013-14/Data/05ai_basicinfo.dta	8d5cd768870e7783c96f247f37230ea0	8d5cd768870e7783c96f247f37230ea0	True	True	delete	1262331
lsms_library/countries/GhanaSPS/2013-14/Data/05aii_assetquestions.dta	f7129a5235e708657420082b120afa9a	f7129a5235e708657420082b120afa9a	True	True	delete	495625
lsms_library/countries/GhanaSPS/2013-14/Data/05bi_allemployees.dta	0e99db9be9afcc5dcf264788bb02e9f6	0e99db9be9afcc5dcf264788bb02e9f6	True	True	delete	99278
lsms_library/countries/GhanaSPS/2013-14/Data/05bii_fourimportant.dta	29feaaea005b3d77111353a2e8d4c395	29feaaea005b3d77111353a2e8d4c395	True	True	delete	65896
lsms_library/countries/GhanaSPS/2013-14/Data/05bii_fourimportantquestions.dta	afec88c404a78c996f37a8273f1f4e98	afec88c404a78c996f37a8273f1f4e98	True	True	delete	73077
lsms_library/countries/GhanaSPS/2013-14/Data/06a_insurance.dta	7fb2cc52d09793f71a2efbc709189aee	7fb2cc52d09793f71a2efbc709189aee	True	True	delete	5403971
lsms_library/countries/GhanaSPS/2013-14/Data/06b_anthropometry.dta	64719788b85a92207a8173bcc681c711	64719788b85a92207a8173bcc681c711	True	True	delete	1311020
lsms_library/countries/GhanaSPS/2013-14/Data/06c_immunization.dta	e8442d79ff66ba998ba495756fa72e6e	e8442d79ff66ba998ba495756fa72e6e	True	True	delete	2371499
lsms_library/countries/GhanaSPS/2013-14/Data/06d_dailyliving.dta	9946443f8844139ba740ab96883139d7	9946443f8844139ba740ab96883139d7	True	True	delete	298872
lsms_library/countries/GhanaSPS/2013-14/Data/06e_miscellaneous.dta	5678bfe6b527ab902198ffc88567c8a3	5678bfe6b527ab902198ffc88567c8a3	True	True	delete	421687
lsms_library/countries/GhanaSPS/2013-14/Data/06f_past2weeks.dta	b9423334f98306803f0aae92902c7e5c	b9423334f98306803f0aae92902c7e5c	True	True	delete	3709212
lsms_library/countries/GhanaSPS/2013-14/Data/06g_past12months.dta	01e8ad1c1220bb0383deae38e21da8c2	01e8ad1c1220bb0383deae38e21da8c2	True	True	delete	1258230
lsms_library/countries/GhanaSPS/2013-14/Data/07_womenshealth.dta	551a0143cf0b49319ab01a7369f02631	551a0143cf0b49319ab01a7369f02631	True	True	delete	71103
lsms_library/countries/GhanaSPS/2013-14/Data/07a_fertility.dta	e0a2db38526edfc98f524f426565d650	e0a2db38526edfc98f524f426565d650	True	True	delete	1252168
lsms_library/countries/GhanaSPS/2013-14/Data/07b_power.dta	3ad84d52e986f1edc1ab2ec6a6981859	3ad84d52e986f1edc1ab2ec6a6981859	True	True	delete	285686
lsms_library/countries/GhanaSPS/2013-14/Data/08a_reprohealth.dta	73d8963c5092e745e762aa87b0e3fa48	73d8963c5092e745e762aa87b0e3fa48	True	True	delete	128568
lsms_library/countries/GhanaSPS/2013-14/Data/08b_power.dta	0932477c13b3b2b8b82941c48e6b5653	0932477c13b3b2b8b82941c48e6b5653	True	True	delete	333472
lsms_library/countries/GhanaSPS/2013-14/Data/09_childrens.dta	14948468e78f132723c122b4f1dc7026	14948468e78f132723c122b4f1dc7026	True	True	delete	266681
lsms_library/countries/GhanaSPS/2013-14/Data/09a_youngchildhealth.dta	bc32abd42088042286729e91ca0898d5	bc32abd42088042286729e91ca0898d5	True	True	delete	145220
lsms_library/countries/GhanaSPS/2013-14/Data/09b_digitspantest.dta	39a3b6d1abcf8ddff0383cf69c613aa2	39a3b6d1abcf8ddff0383cf69c613aa2	True	True	delete	514898
lsms_library/countries/GhanaSPS/2013-14/Data/09c_ravenspattern.dta	8d87832a0c9ff99ddcf140ac888ff099	8d87832a0c9ff99ddcf140ac888ff099	True	True	delete	140747
lsms_library/countries/GhanaSPS/2013-14/Data/09d_math.dta	fb04d64928a200a40f0fae5072879fe3	fb04d64928a200a40f0fae5072879fe3	True	True	delete	228728
lsms_library/countries/GhanaSPS/2013-14/Data/09e_english.dta	da328c27bd0851bba9d6d314c0bf54cd	da328c27bd0851bba9d6d314c0bf54cd	True	True	delete	222137
lsms_library/countries/GhanaSPS/2013-14/Data/10_determine_respondents.dta	6e8af104abbf4338898e761da158c766	6e8af104abbf4338898e761da158c766	True	True	delete	113952
lsms_library/countries/GhanaSPS/2013-14/Data/10ai_depression.dta	f13ead14a5673b319e7eadf65cdd5e42	f13ead14a5673b319e7eadf65cdd5e42	True	True	delete	654920
lsms_library/countries/GhanaSPS/2013-14/Data/10aii_subjectivesocialwelfare.dta	0d1efc0e9be3d687d902a5c109906528	0d1efc0e9be3d687d902a5c109906528	True	True	delete	138573
lsms_library/countries/GhanaSPS/2013-14/Data/10aiii_regrets.dta	f04859830026eab852aad3995f144bf3	f04859830026eab852aad3995f144bf3	True	True	delete	154080
lsms_library/countries/GhanaSPS/2013-14/Data/10aiv_townsend.dta	3e2767c34ba4e66f89a4a8f82390ff89	3e2767c34ba4e66f89a4a8f82390ff89	True	True	delete	4798033
lsms_library/countries/GhanaSPS/2013-14/Data/10av_trust.dta	3371eb770dfaf5c8ce088003315d15aa	3371eb770dfaf5c8ce088003315d15aa	True	True	delete	180288
lsms_library/countries/GhanaSPS/2013-14/Data/10avi_careforkids.dta	c5d10c3c5af68b0eef03c026d2d69caf	c5d10c3c5af68b0eef03c026d2d69caf	True	True	delete	191686
lsms_library/countries/GhanaSPS/2013-14/Data/10avi_timeuseloop.dta	cd8c55cf90d34caedb9d70a3a38dab70	cd8c55cf90d34caedb9d70a3a38dab70	True	True	delete	2698145
lsms_library/countries/GhanaSPS/2013-14/Data/10bii_riskpreferences.dta	3dd6458a356fbbe6a1d9c9c00eebcbc5	3dd6458a356fbbe6a1d9c9c00eebcbc5	True	True	delete	282296
lsms_library/countries/GhanaSPS/2013-14/Data/10c_socialnetworkingquestions.dta	739bab39f4430ddc2c9655df461cfb76	739bab39f4430ddc2c9655df461cfb76	True	True	delete	5700360
lsms_library/countries/GhanaSPS/2013-14/Data/10di_binteractionsquestions.dta	9decc37e9fa5856548e9a5566cf6a3d6	9decc37e9fa5856548e9a5566cf6a3d6	True	True	delete	5453347
lsms_library/countries/GhanaSPS/2013-14/Data/10dii_mediaextensionsquestions.dta	0564adafd1b7241239e672b69ef2e411	0564adafd1b7241239e672b69ef2e411	True	True	delete	3290015
lsms_library/countries/GhanaSPS/2013-14/Data/10diii_volunteer_questions.dta	534842e0e0ce896e4a74316fe089547f	534842e0e0ce896e4a74316fe089547f	True	True	delete	2957726
lsms_library/countries/GhanaSPS/2013-14/Data/11a_foodcomsumption_prod_purch.dta	66f814e2d6ccdb90ae78676b5729855c	66f814e2d6ccdb90ae78676b5729855c	True	True	delete	88154727
lsms_library/countries/GhanaSPS/2013-14/Data/11b_clothingquestions.dta	e4e810473c6ba7b8de9c3102f3b3659a	e4e810473c6ba7b8de9c3102f3b3659a	True	True	delete	3892812
lsms_library/countries/GhanaSPS/2013-14/Data/11c_otheritems.dta	c3954900502878147be032cb18fc346a	c3954900502878147be032cb18fc346a	True	True	delete	1007009
lsms_library/countries/GhanaSPS/2013-14/Data/11d_fuelconsumptionquestions.dta	d71fef0bc60ea19db91a304b9a14b1d4	d71fef0bc60ea19db91a304b9a14b1d4	True	True	delete	2870261
lsms_library/countries/GhanaSPS/2013-14/Data/12a_housingcharacteristics1i_rent.dta	f2cf3b86ee16a62edd9c588b4b063177	f2cf3b86ee16a62edd9c588b4b063177	True	True	delete	356535
lsms_library/countries/GhanaSPS/2013-14/Data/12a_housingcharacteristics1ii_utilities.dta	eebc0fa94a46b11a300b36c7c3acb34b	eebc0fa94a46b11a300b36c7c3acb34b	True	True	delete	1102316
lsms_library/countries/GhanaSPS/2013-14/Data/12a_housingcharacteristics1iii_structure.dta	708723faaac23cf7a667b50ce979f140	708723faaac23cf7a667b50ce979f140	True	True	delete	1460375
lsms_library/countries/GhanaSPS/2013-14/Data/12a_measure.dta	83e8f119519d1db0ade4f91d97b69f31	83e8f119519d1db0ade4f91d97b69f31	True	True	delete	72566
lsms_library/countries/GhanaSPS/2013-14/Data/12a_measurements.dta	0e36df6156efa19df7958501a370ca6c	0e36df6156efa19df7958501a370ca6c	True	True	delete	312408
lsms_library/countries/GhanaSPS/2013-14/Data/12b_housingcharacteristics2.dta	829726f84d7b8feb7be49ec35e018b73	829726f84d7b8feb7be49ec35e018b73	True	True	delete	437505
lsms_library/countries/GhanaSPS/2013-14/Documentation/Data Map.xlsx	8af856a77dfd8b57fa702cc8ebbfd79b	8af856a77dfd8b57fa702cc8ebbfd79b	True	True	delete	44274
lsms_library/countries/GhanaSPS/2013-14/Documentation/Variable Labels/key_hhinfo_panel_labels.xlsx	ebac46aa2211d49ecf4018e7451e4e24	ebac46aa2211d49ecf4018e7451e4e24	True	True	delete	9085
lsms_library/countries/GhanaSPS/2013-14/Documentation/Variable Labels/s10aiv_townsend_panel_labels.xlsx	167568c937b8a2d5692af5f7c2864e60	167568c937b8a2d5692af5f7c2864e60	True	True	delete	8861
lsms_library/countries/GhanaSPS/2013-14/Documentation/Variable Lists/key_hhinfo_panel.xlsx	056b1d3167f68f9ccbfb6fef92bded86	056b1d3167f68f9ccbfb6fef92bded86	True	True	delete	11119
lsms_library/countries/GhanaSPS/2013-14/Documentation/Variable Lists/s10aiv_townsend_panel.xlsx	a40f91db490e321ce0167e11e408b453	a40f91db490e321ce0167e11e408b453	True	True	delete	10487
lsms_library/countries/GhanaSPS/2017-18/Data/00_comm_info.dta	853a290d8e68b7935462fd2602ad4376	853a290d8e68b7935462fd2602ad4376	True	True	delete	20301
lsms_library/countries/GhanaSPS/2017-18/Data/00_hh_info.dta	b8425ffe216a7ef8d2fee362b0c45952	b8425ffe216a7ef8d2fee362b0c45952	True	True	delete	586677
lsms_library/countries/GhanaSPS/2017-18/Data/01a_consent.dta	634f02b1372ca7655ab4e6d3050e16fb	634f02b1372ca7655ab4e6d3050e16fb	True	True	delete	236558
lsms_library/countries/GhanaSPS/2017-18/Data/01b2_newroster.dta	67c48e18e7e491fd7882ab8d307330c5	67c48e18e7e491fd7882ab8d307330c5	True	True	delete	1239371
lsms_library/countries/GhanaSPS/2017-18/Data/01b2_preroster.dta	de727f5c64fb143cdffc5e5850480775	de727f5c64fb143cdffc5e5850480775	True	True	delete	3966265
lsms_library/countries/GhanaSPS/2017-18/Data/01b2_roster.dta	cf7ad7e2cf98f81a48539fe0796a9f69	cf7ad7e2cf98f81a48539fe0796a9f69	True	True	delete	665527
lsms_library/countries/GhanaSPS/2017-18/Data/01c_consentunder18.dta	a130f97ae051191570b8d3543252dda6	a130f97ae051191570b8d3543252dda6	True	True	delete	367514
lsms_library/countries/GhanaSPS/2017-18/Data/01d_background.dta	d0cfe6cfe21d57c024bf14197d592aef	d0cfe6cfe21d57c024bf14197d592aef	True	True	delete	13813729
lsms_library/countries/GhanaSPS/2017-18/Data/01ei_ravens.dta	0797e5ed9a0a5602fd88f31fe53a8ffe	0797e5ed9a0a5602fd88f31fe53a8ffe	True	True	delete	832281
lsms_library/countries/GhanaSPS/2017-18/Data/01eii_fluency.dta	6aea69cc512704a3ed98f29c4735f586	6aea69cc512704a3ed98f29c4735f586	True	True	delete	459882
lsms_library/countries/GhanaSPS/2017-18/Data/01eiii_math.dta	c30db84e178fe459ec48a2a431ddb219	c30db84e178fe459ec48a2a431ddb219	True	True	delete	1245335
lsms_library/countries/GhanaSPS/2017-18/Data/01eiv_nepsy.dta	500cae38312ba60385150a6e5d3bd89b	500cae38312ba60385150a6e5d3bd89b	True	True	delete	460060
lsms_library/countries/GhanaSPS/2017-18/Data/01ev_digitspan.dta	8f9b5b90c73bed082bc126f0b012990c	8f9b5b90c73bed082bc126f0b012990c	True	True	delete	2527518
lsms_library/countries/GhanaSPS/2017-18/Data/01evi_english.dta	7a15a219dea7c17d09086e114da5456f	7a15a219dea7c17d09086e114da5456f	True	True	delete	1189930
lsms_library/countries/GhanaSPS/2017-18/Data/01evii_anthropometry.dta	df53518dc60f0969fc4450e6688455bf	df53518dc60f0969fc4450e6688455bf	True	True	delete	5032522
lsms_library/countries/GhanaSPS/2017-18/Data/01eviii_consumption.dta	bf5ebb00d6207fa1ab30657487ff3315	bf5ebb00d6207fa1ab30657487ff3315	True	True	delete	1398106
lsms_library/countries/GhanaSPS/2017-18/Data/01fa_employmentscreener.dta	e39a0451b26018a7ab2719d3aa9ab4ef	e39a0451b26018a7ab2719d3aa9ab4ef	True	True	delete	639699
lsms_library/countries/GhanaSPS/2017-18/Data/01fi_employmentmain.dta	5be0204b66382769e4d0786ec829ba21	5be0204b66382769e4d0786ec829ba21	True	True	delete	1273246
lsms_library/countries/GhanaSPS/2017-18/Data/01fii_employmentsecondary.dta	796e01cc1b451a5888a759055cb7147f	796e01cc1b451a5888a759055cb7147f	True	True	delete	6131853
lsms_library/countries/GhanaSPS/2017-18/Data/01fiii_unemployed.dta	525e4d4528c2a95751f0b08eb4f9a0f6	525e4d4528c2a95751f0b08eb4f9a0f6	True	True	delete	3159314
lsms_library/countries/GhanaSPS/2017-18/Data/01gi_generaleducation.dta	89396c909741fbcb941a4da1ebfb6008	89396c909741fbcb941a4da1ebfb6008	True	True	delete	12661485
lsms_library/countries/GhanaSPS/2017-18/Data/01gii_edcareer.dta	0a50aa1355282ed2698e60c0f59e98f5	0a50aa1355282ed2698e60c0f59e98f5	True	True	delete	4830046
lsms_library/countries/GhanaSPS/2017-18/Data/01giii_literacy.dta	542f993d4c1259ac785da1833a5a735e	542f993d4c1259ac785da1833a5a735e	True	True	delete	8146283
lsms_library/countries/GhanaSPS/2017-18/Data/01giv_education_beliefs_pre.dta	cf0e7391e6c23a9a66be5702e3541ad5	cf0e7391e6c23a9a66be5702e3541ad5	True	True	delete	19046270
lsms_library/countries/GhanaSPS/2017-18/Data/01hi_immigration.dta	9b06676b9018704f03ec36240e7073e4	9b06676b9018704f03ec36240e7073e4	True	True	delete	3876811
lsms_library/countries/GhanaSPS/2017-18/Data/01hii_migrationhistory.dta	c96e4984f3d4e9f92b08834f328145d4	c96e4984f3d4e9f92b08834f328145d4	True	True	delete	8941000
lsms_library/countries/GhanaSPS/2017-18/Data/02a_nr_relatives_newroster.dta	de9191483c8e4a7609d4df9b2db1ab2c	de9191483c8e4a7609d4df9b2db1ab2c	True	True	delete	436745
lsms_library/countries/GhanaSPS/2017-18/Data/02a_nr_relatives_preroster.dta	9afc12aafe5163adc182f4546c385496	9afc12aafe5163adc182f4546c385496	True	True	delete	509386
lsms_library/countries/GhanaSPS/2017-18/Data/02a_nr_relatives_questions.dta	6622447d2aef94c96ba13ddc79441b61	6622447d2aef94c96ba13ddc79441b61	True	True	delete	15317284
lsms_library/countries/GhanaSPS/2017-18/Data/02a_nr_relatives_roster.dta	d0c006b535dabc1ec64828d2ff323b0d	d0c006b535dabc1ec64828d2ff323b0d	True	True	delete	845246
lsms_library/countries/GhanaSPS/2017-18/Data/02b_nr_spouses_newroster.dta	c9f584506e0921a6d8b609836a88cdcf	c9f584506e0921a6d8b609836a88cdcf	True	True	delete	33682
lsms_library/countries/GhanaSPS/2017-18/Data/02b_nr_spouses_preroster.dta	d0ff8feabc725df0a772dbc3d54b4470	d0ff8feabc725df0a772dbc3d54b4470	True	True	delete	38797
lsms_library/countries/GhanaSPS/2017-18/Data/02b_nr_spouses_questions.dta	98289a2432e1e1db89328b37d21757ea	98289a2432e1e1db89328b37d21757ea	True	True	delete	350129
lsms_library/countries/GhanaSPS/2017-18/Data/02b_nr_spouses_roster.dta	d90d7d089d2fa82d6d374d19685a7a5f	d90d7d089d2fa82d6d374d19685a7a5f	True	True	delete	40187
lsms_library/countries/GhanaSPS/2017-18/Data/03ai_animalquestions.dta	385f76d1bf742f375cf8c10efc3cba39	385f76d1bf742f375cf8c10efc3cba39	True	True	delete	562815
lsms_library/countries/GhanaSPS/2017-18/Data/03ai_animalquestions_osp.dta	04906d79505974b2187822f2da549411	04906d79505974b2187822f2da549411	True	True	delete	56575
lsms_library/countries/GhanaSPS/2017-18/Data/03aii_toolquestions.dta	014489d66f2463440782c8eea9285ddc	014489d66f2463440782c8eea9285ddc	True	True	delete	838432
lsms_library/countries/GhanaSPS/2017-18/Data/03aii_toolquestions_osp.dta	e133e151aeac2975f694f2bef86e1270	e133e151aeac2975f694f2bef86e1270	True	True	delete	43295
lsms_library/countries/GhanaSPS/2017-18/Data/03aiii_durablegoodquestions.dta	cdadd8b3c4108d0947d92ca94fe1da37	cdadd8b3c4108d0947d92ca94fe1da37	True	True	delete	4597678
lsms_library/countries/GhanaSPS/2017-18/Data/03aiii_durablegoodquestions_osp.dta	85b3b7c0a5bda181446e152a863c4d40	85b3b7c0a5bda181446e152a863c4d40	True	True	delete	62928
lsms_library/countries/GhanaSPS/2017-18/Data/03bi_borrowingquestions.dta	5be892ebf19a0d480f009d3a39e72bea	5be892ebf19a0d480f009d3a39e72bea	True	True	delete	1486750
lsms_library/countries/GhanaSPS/2017-18/Data/03bia_borrowingquestions.dta	5e25ec9ec8b894af2226f775c0553ac2	5e25ec9ec8b894af2226f775c0553ac2	True	True	delete	296150
lsms_library/countries/GhanaSPS/2017-18/Data/03bii_lendingquestions.dta	d4ec697d3015237bdf9783430baca4f6	d4ec697d3015237bdf9783430baca4f6	True	True	delete	211169
lsms_library/countries/GhanaSPS/2017-18/Data/03biii_outtransfersquestions.dta	18a7bdbeb23a43e9cf13c30e919f0496	18a7bdbeb23a43e9cf13c30e919f0496	True	True	delete	1104143
lsms_library/countries/GhanaSPS/2017-18/Data/03biv_intransfersquestions.dta	fcda746f5d00011526a2b56b1e691b8d	fcda746f5d00011526a2b56b1e691b8d	True	True	delete	1290150
lsms_library/countries/GhanaSPS/2017-18/Data/03biv_intransfersquestions_org.dta	ab2aa8d41991169931d6b3f5e1a1ee26	ab2aa8d41991169931d6b3f5e1a1ee26	True	True	delete	68369
lsms_library/countries/GhanaSPS/2017-18/Data/03bv_savingquestions.dta	275404445faf7e569ab897d41df499b3	275404445faf7e569ab897d41df499b3	True	True	delete	1242635
lsms_library/countries/GhanaSPS/2017-18/Data/03bvi_mobile_money_accounts.dta	d7e9717fb817b04a56fdac36d0cac4a4	d7e9717fb817b04a56fdac36d0cac4a4	True	True	delete	3009773
lsms_library/countries/GhanaSPS/2017-18/Data/03bvi_mobile_money_agents.dta	8f6cbd4ce074b488e3afdeea9515d540	8f6cbd4ce074b488e3afdeea9515d540	True	True	delete	25253
lsms_library/countries/GhanaSPS/2017-18/Data/03bvi_mobile_money_awareness.dta	b7859b732c7df4cc3dfdb621737dc8a1	b7859b732c7df4cc3dfdb621737dc8a1	True	True	delete	4108014
lsms_library/countries/GhanaSPS/2017-18/Data/04_plotroster.dta	fc4d15f9ce9d85b4d7a754fa28203139	fc4d15f9ce9d85b4d7a754fa28203139	True	True	delete	115020
lsms_library/countries/GhanaSPS/2017-18/Data/04h_agsection.dta	1bd5800d67c7b73f0f36434302041fa1	1bd5800d67c7b73f0f36434302041fa1	True	True	delete	4648058
lsms_library/countries/GhanaSPS/2017-18/Data/04i_landtenure.dta	914dac49ce090b425770322b2f7d2830	914dac49ce090b425770322b2f7d2830	True	True	delete	9035894
lsms_library/countries/GhanaSPS/2017-18/Data/04j_tracploughuse.dta	030c1eafb0bccd73f02bff3ef9288ac0	030c1eafb0bccd73f02bff3ef9288ac0	True	True	delete	1096431
lsms_library/countries/GhanaSPS/2017-18/Data/04k_seedquestions.dta	44fae666f445f3d19c0b3b148ecc6a7a	44fae666f445f3d19c0b3b148ecc6a7a	True	True	delete	4844317
lsms_library/countries/GhanaSPS/2017-18/Data/04l_chemquestions.dta	a1cec12ce3174324493becca3f5c6950	a1cec12ce3174324493becca3f5c6950	True	True	delete	4437934
lsms_library/countries/GhanaSPS/2017-18/Data/04l_inputs.dta	9af7ca37acca16c05b960cf13b9db865	9af7ca37acca16c05b960cf13b9db865	True	True	delete	416303
lsms_library/countries/GhanaSPS/2017-18/Data/04m_aglabourquestions.dta	add2da31ebb3d16782f8ea0d56569983	add2da31ebb3d16782f8ea0d56569983	True	True	delete	11763181
lsms_library/countries/GhanaSPS/2017-18/Data/04n_harvestquestions.dta	6a2279a6ba15992c704d92febe4eda2b	6a2279a6ba15992c704d92febe4eda2b	True	True	delete	2406415
lsms_library/countries/GhanaSPS/2017-18/Data/04nn_gatheringquestions.dta	06aeef82d10547ce852135c710aa9089	06aeef82d10547ce852135c710aa9089	True	True	delete	341945
lsms_library/countries/GhanaSPS/2017-18/Data/04o_cropsalesstoresquestions.dta	0e4849af5c20fe7e9413cac87194aae4	0e4849af5c20fe7e9413cac87194aae4	True	True	delete	5103039
lsms_library/countries/GhanaSPS/2017-18/Data/04o_cropsalesstoresservices.dta	8d1a284ce647a4226e92fccb81891ddb	8d1a284ce647a4226e92fccb81891ddb	True	True	delete	2207744
lsms_library/countries/GhanaSPS/2017-18/Data/05_bizsection.dta	4b5b69212eb26a88c5f510fe1c6e917f	4b5b69212eb26a88c5f510fe1c6e917f	True	True	delete	764122
lsms_library/countries/GhanaSPS/2017-18/Data/05ai_basicinfo.dta	beac6ce469e11958756c252bf6d37009	beac6ce469e11958756c252bf6d37009	True	True	delete	1695260
lsms_library/countries/GhanaSPS/2017-18/Data/05aii_assetquestions.dta	60444b00daa3cff4ded1e9b8880b679d	60444b00daa3cff4ded1e9b8880b679d	True	True	delete	134590
lsms_library/countries/GhanaSPS/2017-18/Data/05aii_assetquestions_osp.dta	61abe77e8cd1357e426ddb70933a6488	61abe77e8cd1357e426ddb70933a6488	True	True	delete	155921
