country,t,pair,u_basis,geo_level,threshold_a,threshold_b,n_cells,n_items,n_geos,median_gap,iqr_gap,share_abs_gap_gt_log1p5,coef_within,se_within,coef_between,se_between,r2_fe,resid_sd,claim_30_50
Ethiopia,2021-22,unit_value_vs_community_price,native,all,5,1,2729,43,452,0.0,0.28768207245178035,0.1956760718211799,-0.10839011800074937,0.030443681116706436,-0.02363969413232441,0.020615215446593085,0.5156962402217167,0.6507075821718028,False
Ethiopia,2021-22,unit_value_vs_community_price,native,District,5,1,78,29,33,0.0,1.0530318994696208,0.5641025641025641,0.25212278121207726,0.24051387735260119,-0.058641874468192495,0.18156340329239015,0.9160242237458647,0.975177298787492,False
Ethiopia,2021-22,unit_value_vs_community_price,native,Region,5,1,100,31,7,0.11836745930555548,0.7484315205983904,0.49,-0.21968980998347343,0.07967760248362243,0.16819311104083473,0.08225310870272295,0.3674379520355968,1.4663286042442638,False
Ethiopia,2021-22,unit_value_vs_community_price,native,national,5,1,82,35,1,0.03624144256254658,0.8780003237763073,0.47560975609756095,-0.07191018088229692,0.08377219380831404,-0.2809506662330387,0.1103301187909228,0.35704724301392643,1.5164880032810246,False
Ethiopia,2021-22,unit_value_vs_community_price,native,v,5,1,2469,37,411,0.0,0.25782910930209946,0.16281895504252733,-0.13817114461267097,0.0495923773013711,-0.031049264907916988,0.02028842169259389,0.6029622300285822,0.5181573567946016,False
Ethiopia,2011-12,unit_value_vs_crop_sale_price,kg,all,5,5,36,13,19,0.2851694884884055,0.3535604808726185,0.3055555555555556,1.1896300644756517,0.4153455080064291,0.3008735933397756,0.0913803786923786,0.8441271005679267,0.27986698457941883,True
Ethiopia,2011-12,unit_value_vs_crop_sale_price,kg,District,5,5,18,5,15,0.15191651492194602,0.2876820724517808,0.05555555555555555,,,,,,,False
Ethiopia,2011-12,unit_value_vs_crop_sale_price,kg,Region,5,5,18,8,4,0.4092412549017709,0.35730015100158125,0.5555555555555556,1.1896300644756508,0.415345508006431,0.3563941549299722,0.10480797576523548,0.6856895810381513,0.21678403408587532,False
Ethiopia,2013-14,unit_value_vs_crop_sale_price,kg,all,5,5,17,13,11,0.190673274173208,0.2949344393019473,0.29411764705882354,,,-0.2096335743880146,0.15032251098176563,,,False
Ethiopia,2013-14,unit_value_vs_crop_sale_price,kg,District,5,5,10,8,6,0.35372045449295064,0.5150909002035,0.4,,,,,,,True
Ethiopia,2013-14,unit_value_vs_crop_sale_price,kg,Region,5,5,5,3,4,0.13353139262452252,0.033455376390038705,0.0,,,,,,,False
