country,u,n_rows,n_distinct_j,n_j_with_factor,kg_per_unit_pooled_old,kg_per_unit_pooled_new,kg_per_j_min,kg_per_j_p25,kg_per_j_median,kg_per_j_p75,kg_per_j_max,ratio_max_min
Malawi,Krate,1,1,0,28.679497319504474,28.679497319504474,,,,,,
Malawi,Lajaandonga,1,1,0,0.757556270096463,0.3787781350482315,,,,,,
Malawi,Large Packet,1,1,0,0.638913532672761,0.638913532672761,,,,,,
Malawi,K100Tube,1,1,0,0.5454545454545454,0.18181818181818182,,,,,,
Malawi,K20 Packet,1,1,0,1.1627999999999998,0.12919999999999998,,,,,,
Malawi,K40 Packet,2,1,0,2.6304,0.3092,,,,,,
Malawi,K5 Packet,2,1,0,0.1437052078356426,0.03155956362478102,,,,,,
Malawi,K50,1,1,0,0.07142857142857142,0.07142857142857142,,,,,,
Malawi,K50Packet,2,1,0,0.2777925531914894,0.1607712765957447,,,,,,
Malawi,Kamba Packet,1,1,0,0.09438987344326713,0.09438987344326713,,,,,,
Malawi,Kampango Big,1,1,0,3.48,1.74,,,,,,
Malawi,Heaplarge,1,1,0,1.0181818181818183,0.3393939393939394,,,,,,
Malawi,Heard,2,1,0,0.49354221829949985,0.49354221829949985,,,,,,
Malawi,Insmallpape,1,1,0,0.09618750000000001,0.09618750000000001,,,,,,
Malawi,No10Plate,1,1,0,0.084,0.084,,,,,,
Malawi,Nsiam And Beef,1,1,0,1.4285714285714286,1.4285714285714286,,,,,,
Malawi,Nsima And Meat,1,1,0,1.5,1.5,,,,,,
Malawi,Nsima And Ndiwo,1,1,0,1.5450643776824036,1.5450643776824036,,,,,,
Malawi,Piece(Medium),1,1,0,0.2857142857142857,0.04761904761904762,,,,,,
Malawi,Pieces,2,1,0,0.944634703196347,0.3160673515981735,,,,,,
Malawi,Pieces Of Chicken,1,1,0,1.113061224489796,0.2226122448979592,,,,,,
Malawi,Pinch,1,1,0,0.09333333333333334,0.013333333333333336,,,,,,
Malawi,Pail(Small),1,1,0,0.8772696245733789,0.8772696245733789,,,,,,
Malawi,Pani,1,1,0,1.1119999885559082,0.5559999942779541,,,,,,
Malawi,Paper Bag,40,1,1,0.25,0.24084705882352941,0.1,0.1,0.1,0.1,0.1,
Malawi,Packeys,1,1,0,0.08,0.04,,,,,,
Malawi,Packket,1,1,0,0.175,0.0875,,,,,,
Malawi,Bottls,1,1,0,1.7270471217393608,0.4317617804348402,,,,,,
Malawi,Botttle,1,1,0,0.17518248505454892,0.08759124252727446,,,,,,
Malawi,Bowl,1,1,0,2.4,2.4,,,,,,
Malawi,Box Small,1,1,0,3.779657116260655,3.779657116260655,,,,,,
Malawi,Big Packet,1,1,0,4.625,0.6607142857142857,,,,,,
Malawi,Botles,1,1,0,5.750000104308128,1.437500026077032,,,,,,
Malawi,Bottle (Very Small),1,1,0,1.460674157303371,2.921348314606742,,,,,,
Malawi,Halflitre,1,1,0,0.4529411764705883,0.4529411764705883,,,,,,
Malawi,Halflittle,1,1,0,1.4666666666666668,1.4666666666666668,,,,,,
Malawi,Hall Fruit,1,1,0,0.15000000596046448,0.15000000596046448,,,,,,
Malawi,Handful,14,1,1,0.32822429906542055,0.34795032646268087,0.21875,0.21875,0.21875,0.21875,0.21875,
Malawi,Heads,1,1,0,0.5,0.125,,,,,,
Malawi,Fresh Beans (Heaps),1,1,0,1.2443946188340806,0.15554932735426008,,,,,,
Malawi,Full Bottle,1,1,0,1.9047619047619047,0.23809523809523808,,,,,,
Malawi,Glass,1,1,0,1.33333338631524,1.33333338631524,,,,,,
Malawi,Half Full Palm,1,1,0,0.1026,0.1026,,,,,,
Malawi,Half Liter,1,1,0,0.6899999976158142,0.6899999976158142,,,,,,
Malawi,Half Litr,1,1,0,0.24242424242424243,0.24242424242424243,,,,,,
Malawi,Half Loaf,2,1,0,0.5635091744957692,0.5635091744957692,,,,,,
Malawi,Half Packet,1,1,0,0.6669399016936343,0.6669399016936343,,,,,,
Malawi,Crete,1,1,0,5.32,5.32,,,,,,
Malawi,Cubes,1,1,0,0.2,0.1,,,,,,
Malawi,Pail (Unspecified),1,1,0,6.900000125169754,6.900000125169754,,,,,,
Malawi,Packet Kamba,1,1,0,0.07028571379428,0.07028571379428,,,,,,
Malawi,Packet Mdium,1,1,0,0.1351648351374835,0.1351648351374835,,,,,,
Malawi,Sachey,1,1,0,0.15000000596046448,0.15000000596046448,,,,,,
Malawi,Quoter Bottle,1,1,0,0.7149846923283812,0.7149846923283812,,,,,,
Malawi,Quoter Litre Bottle,1,1,0,0.5185185185185185,0.5185185185185185,,,,,,
Malawi,Raider,1,1,0,1.429522481700941,0.09530149878006275,,,,,,
Malawi,Rice Meal,2,1,0,1.5,1.5,,,,,,
Malawi,Sachets / Packet,1,1,0,0.3333333333333333,0.08333333333333333,,,,,,
Malawi,Sachetubelarge,1,1,0,0.33962264150943394,0.11320754716981132,,,,,,
Malawi,Poto,1,1,0,0.6666666666666666,0.6666666666666666,,,,,,
Malawi,Pqcket,1,1,0,3.106060606060606,3.106060606060606,,,,,,
Malawi,Puffs,1,1,0,2.8518110236220475,1.4259055118110238,,,,,,
Malawi,Quarter,1,1,0,0.25168539580484933,0.25168539580484933,,,,,,
Malawi,Quarter Kg,1,1,0,1.26,5.04,,,,,,
Malawi,Quarterpaper,1,1,0,0.06330207305034552,0.06330207305034552,,,,,,
Malawi,Plate Mushroom,1,1,0,0.4493695070691632,0.4493695070691632,,,,,,
Malawi,Plate Of Chicken And Chips,1,1,0,1.5672963400236128,1.5672963400236128,,,,,,
Malawi,Plate Of Nsima,1,1,0,0.7499999999999999,0.7499999999999999,,,,,,
Malawi,Plate Of Nsima With Beef,1,1,0,1.7011494252873565,1.7011494252873565,,,,,,
Malawi,Plate Rice,3,1,0,1.2394957983193278,1.2394957983193278,,,,,,
Malawi,Pocket,1,1,0,0.11599999666213989,0.11599999666213989,,,,,,
Malawi,Small Pieces,1,1,0,0.4039344262295082,0.10098360655737705,,,,,,
Malawi,Small Sarchet,1,1,0,0.2898440608972792,0.0724610152243198,,,,,,
Malawi,Small Tiin,1,1,0,0.9516438928418689,0.9516438928418689,,,,,,
Malawi,Small Tina,1,1,0,0.3999999950329462,0.3999999950329462,,,,,,
Malawi,Small.Bottle,1,1,0,0.4128813453551614,0.4128813453551614,,,,,,
Malawi,Smallcatton,1,1,0,0.1972722844617633,0.3945445689235266,,,,,,
Malawi,Small Jumbo,1,1,0,0.7885304659498208,0.7885304659498208,,,,,,
Malawi,Small Khofi Plate,1,1,0,0.36213991769547327,0.1207133058984911,,,,,,
Malawi,Small Packet Gold Tea,1,1,0,0.14449696195408576,0.14449696195408576,,,,,,
Malawi,Small Packets,1,1,0,2.7719999849796295,0.1979999989271164,,,,,,
Malawi,Small Packets First Choice,1,1,0,1.1159999817609787,0.22319999635219573,,,,,,
Malawi,Small Packs,1,1,0,1.0285714444196599,0.25714286110491497,,,,,,
Malawi,Servong,1,1,0,0.6959999799728394,0.6959999799728394,,,,,,
Malawi,Seventeabag,1,1,0,0.13440000000000002,0.019200000000000002,,,,,,
Malawi,Tea And Bread,3,1,0,0.7111111111111112,0.7111111111111112,,,,,,
Malawi,Tea And Snacks,1,1,0,1.4775000214576721,0.36937500536441803,,,,,,
Malawi,Tea Bag,32,1,1,0.22085956691725778,0.02459679230988122,0.005803571428571429,0.005803571428571429,0.005803571428571429,0.005803571428571429,0.005803571428571429,
Malawi,Tea Bags,4,1,0,0.1825,0.016464285714285716,,,,,,
Malawi,Teabag,31,1,1,0.2,0.028571428571428574,0.008,0.008,0.008,0.008,0.008,
Malawi,Smallpaper,1,1,0,0.1,0.1,,,,,,
Malawi,Smalpackets,1,1,0,0.2,0.2,,,,,,
Malawi,Soya Pieces,4,1,0,0.5256769374416433,0.28594771241830064,,,,,,
Malawi,Soyabeanpieces,1,1,0,0.5402597402597402,0.2701298701298701,,,,,,
Malawi,Spoon,1,1,0,0.42,0.42,,,,,,
Malawi,Standard Bread,1,1,0,5.333333333333333,1.3333333333333333,,,,,,
Malawi,Buntch,1,1,0,0.4400243421777575,0.4400243421777575,,,,,,
Malawi,Cans,1,1,0,1.7142857142857142,0.2857142857142857,,,,,,
Malawi,Carlsberg Beer,1,1,0,31.200000000000003,0.78,,,,,,
Malawi,Carton Small,1,1,0,3.4698973076160136,3.4698973076160136,,,,,,
Malawi,Chigiba,1,1,0,6.637714285714286,6.637714285714286,,,,,,
Malawi,Chikang'A,1,1,0,0.25,0.25,,,,,,
Malawi,Brunch,1,1,0,0.08333333540293902,0.08333333540293902,,,,,,
Malawi,Buns,1,1,0,0.741080118694362,0.1852700296735905,,,,,,
Malawi,Bottle S,1,1,0,1.2053478062152863,0.4017826020717621,,,,,,
Malawi,Bottles Of Pure Water,1,1,0,1.4952292220990513,0.49840974069968375,,,,,,
Malawi,Small Box Tea Bags,1,1,0,0.618989835898067,0.618989835898067,,,,,,
Malawi,Small Container,1,1,0,2.0998095090336975,1.0499047545168487,,,,,,
Malawi,Satchetofraja,1,1,0,0.28,0.14,,,,,,
Malawi,Satchettube,1,1,0,1.05,0.525,,,,,,
Malawi,Saxhet,1,1,0,0.6169665809768637,0.6169665809768637,,,,,,
Malawi,Saxhwt,1,1,0,1.25,0.25,,,,,,
Malawi,Scones,1,1,0,1.75,0.35,,,,,,
Malawi,Scud,4,1,0,1.773382064504325,0.38603362054650125,,,,,,
Malawi,Whole Cabbage,1,1,0,0.2264516129032258,0.2264516129032258,,,,,,
Malawi,Whole Chicken,117,1,1,4.235294117647059,4.0249999999999995,1.26,1.26,1.26,1.26,1.26,
Malawi,Whole Duck,1,1,0,3.125,3.125,,,,,,
Malawi,Whole Rabbit,2,1,0,4.870689655172414,4.870689655172414,,,,,,
Malawi,Two Tubes,2,1,0,0.2522,0.1261,,,,,,
Malawi,Twopiece,1,1,0,0.2641509433962264,0.1320754716981132,,,,,,
Malawi,Unit,8,1,1,2.5374384236453205,1.1290344197380446,0.825,0.825,0.825,0.825,0.825,
Malawi,Velmot,2,1,0,5.2799999713897705,2.6399999856948853,,,,,,
Malawi,Veremoti,1,1,0,2.6,1.3,,,,,,
Malawi,Veremut,1,1,0,1.9359999895095827,1.9359999895095827,,,,,,
Malawi,Veta,1,1,0,3.558687766254485,1.7793438831272426,,,,,,
Malawi,Vetor,1,1,0,7.5400794328382235,3.7700397164191117,,,,,,
Malawi,Trip,1,1,0,2.4,2.4,,,,,,
Malawi,Tub,2,1,0,0.15662500013907749,0.15662500013907749,,,,,,
Malawi,4 Plate,1,1,0,2.5,0.625,,,,,,
Malawi,40 Packet,1,1,0,3.0669371196754565,0.21906693711967548,,,,,,
Malawi,4Sachets,1,1,0,0.12606060606060607,0.03151515151515152,,,,,,
Malawi,500Mgtin,1,1,0,4.565217391304348,4.565217391304348,,,,,,
Malawi,5Sachets,1,1,0,0.1,0.02,,,,,,
Malawi,2 Packets,1,1,0,0.057499999999999996,0.028749999999999998,,,,,,
Malawi,2 Packets Of Crisps,1,1,0,0.2907692307692308,0.1453846153846154,,,,,,
Malawi,2 Plates Ndiwo,1,1,0,0.0743362831858407,0.0743362831858407,,,,,,
Malawi,23 Dozen,1,1,0,1.6,1.6,,,,,,
Malawi,24 Days,1,1,0,1.6800000000000002,0.8400000000000001,,,,,,
Malawi,2Packets,1,1,0,0.7885714285714286,0.3942857142857143,,,,,,
Malawi,2Plates Of Nsima.,1,1,0,4.007920792079208,2.003960396039604,,,,,,
Malawi,1Plate Khofi,1,1,0,0.22248306997742667,0.22248306997742667,,,,,,
Nigeria,mudu,17178,98,88,1.25,0.44999999999999996,0.0024,0.1315,0.3275,0.7035714285714285,2.4249999165534897,1010.4166318972874
Nigeria,olodo,12528,87,75,0.6,0.12500000372529038,0.024000000357627838,0.16833333333333333,0.35,0.7265873015873017,3.779999856491093,157.49999167352965
Nigeria,paint rubber,3832,82,38,0.8395804228595644,0.6555059523809523,0.0735,0.6732007575757576,1.5234234234234236,2.983536580159755,160.0,2176.87074829932
Nigeria,milk cup,15373,74,42,0.29644957983193276,0.10703677510608203,0.028907967032967035,0.09840801830913053,0.14064674581403872,0.17796875,0.947983870967742,32.79316978211053
Nigeria,large mudu,3043,72,36,0.7142857142857143,0.40625,0.15000000000000002,0.7951896850979421,1.717,3.13125,18.333333333333336,122.22222222222221
Nigeria,medium heap,7894,63,39,0.23076923076923078,0.14814814814814814,0.015789473684210527,0.27778846153846154,0.8333333333333333,3.118888888888889,25.979322773404153,1645.357108982263
Nigeria,small piece,7122,61,35,0.2,0.06875,0.0025263157894736842,0.0496155753968254,0.1125,0.2375,1.6,633.3333333333334
Nigeria,large congo,1981,59,27,0.5664335664335665,0.4,0.3,0.6346153846153846,4.069444444444445,7.346370931571009,45.0,150.0
Nigeria,medium piece,11454,57,32,0.37916665971279084,0.15,0.0025263157894736842,0.071875,0.1754330947117561,0.35320312499999995,1.625,643.2291666666666
Nigeria,tin,4000,55,32,2.91170390752783,1.60000002384186,0.05,0.7970833333333334,1.3671225749536324,1.678438375742806,2.5,50.0
Nigeria,small heap,13138,53,29,0.14893617021276598,0.1,0.007578947368421052,0.125,0.275,0.5,3.475,458.50694444444446
Nigeria,other specify,553,47,6,0.1809090909090909,0.1,0.01,0.29642857142857143,1.221690522717489,3.2816041424327262,6.215000246961916,621.5000246961915
Nigeria,bin/basket,655,47,21,0.96,0.44999999999999996,0.0456,0.2546534680483472,0.7291666832235122,1.25,3.6363636363636362,79.74481658692184
Nigeria,small packet/sachet,5781,46,22,0.11875,0.029999999999999995,0.009411764705882352,0.021634214626243098,0.027500000322858542,0.05928125,0.4166666666666667,44.270833333333336
Nigeria,medium kobiowu,432,46,16,0.3861764705882353,0.946113782051282,0.013809523809523811,0.39022698612862544,1.6979166666666665,3.5363247863247866,7.916666666666666,573.2758620689654
Nigeria,cigarette cup,7336,46,28,0.5727272727272728,0.12000000327825569,0.03,0.14844771241830065,0.1925925925925926,0.2381250039736429,0.5094000040588382,16.98000013529461
Nigeria,medium derica,674,43,13,0.4,0.1826086956521739,0.135,0.18055555555555555,0.26,0.775,12.0,88.88888888888889
Nigeria,small mudu,3444,43,18,0.5520833333333334,0.2843910256410256,0.15000000000000002,0.4283088235294118,0.775462962962963,1.0088942307692308,2.0416666666666665,13.611111111111109
Nigeria,small bowl,1133,40,15,0.2,0.15492307692307694,0.125,0.2419230769230769,0.3875,0.6953431372549019,2.5,20.0
Nigeria,medium tiya,1599,39,19,0.9375,0.4916666666666667,0.28125,1.0659558823529411,1.463111620795107,2.470535714285714,82.21153846153847,292.3076923076923
Nigeria,large piece,2090,37,23,0.5,0.2673186750428327,0.003157894736842105,0.14129464285714285,0.25,0.40476190476190477,2.5375,803.5416666666667
Nigeria,large heap,1826,34,17,0.28,0.19480519480519481,0.07500000000000001,0.4375,0.75,1.516645180630839,6.302083333333334,84.02777777777777
Nigeria,None,422,33,2,0.51,0.08571428571428572,0.003933333333333334,0.01795,0.031966666666666664,0.045983333333333334,0.06,15.254237288135592
Nigeria,medium bowl,623,30,9,0.375,0.2631578947368421,0.075,0.375,0.4076923076923077,1.3230967935340647,5.0,66.66666666666667
Nigeria,small derica,386,30,12,0.13625,0.07092555331991951,0.037500000000000006,0.072,0.09876225490196078,0.1534926470588235,0.42999999999999994,11.466666666666663
Nigeria,large tiya,2323,30,16,1.2,0.5769230769230769,0.2375,1.0070588235294116,1.4682456252123686,2.4897357455835016,13.375,56.31578947368421
Nigeria,congo,2323,30,16,1.5,0.8400000062584877,0.36250000000000004,0.8464285714285714,1.0577777690357637,1.3812500198682145,5.062857035228182,13.966502166146707
Nigeria,small tiya,466,29,12,0.3414285714285714,0.31339285714285714,0.1375,0.5625,0.8190359477124183,1.1306912681912682,2.7569999635219586,20.050908825614243
Nigeria,large derica,400,28,8,0.6666666666666666,0.32,0.315,0.744791670805878,1.1125000218550385,1.7621951145139356,5.0,15.873015873015873
Nigeria,small congo,712,27,11,0.5233644859813085,0.2960833333333333,0.15250000000000002,0.4549107142857143,0.6911764705882353,0.9324412767963337,3.5,22.950819672131143
Nigeria,medium packet/sachet,1057,27,8,0.16666666666666666,0.03999999970197676,0.022117624223602486,0.031309389140271496,0.047746527777777784,0.179375,0.45833333333333337,20.722539125347375
Nigeria,Wrap,642,26,11,0.1503559811157298,0.08284313576535873,0.01239999989047645,0.01564999967813491,0.04500000178813925,0.17502776875815038,0.31559217164056425,25.450981808713397
Nigeria,large bowl,159,20,5,0.7159090909090908,0.49193548387096775,0.37187499999999996,0.46249999999999997,0.5625,1.1,1.925419380626065,5.177598334456646
Nigeria,small kobiowu,41,18,1,1.1065073917258128,0.652545486954735,1.0906666576862345,1.0906666576862345,1.0906666576862345,1.0906666576862345,1.0906666576862345,
Nigeria,large kobiowu,50,18,3,0.7228218694885362,1.4410110307546204,0.7692307692307693,1.2179487179487178,1.6666666666666665,25.833333333333332,50.0,65.0
Nigeria,kobiowu,109,16,7,1.1681818181818182,0.64,0.3870967741935483,0.7726217220855254,0.88,1.0208333333333335,1.5,3.8750000000000004
Nigeria,Sack/Bag,29,13,3,24.1683331330617,24.418333185215758,29.955556657579223,45.12777818573851,60.2999997138978,64.86513873741096,69.43027776092413,2.317776249481152
Nigeria,piece,603,11,2,0.5454545454545454,0.09701636244159477,0.030400000000000003,0.0378,0.045200000000000004,0.0526,0.06,1.9736842105263155
Nigeria,large packet/sachet,180,11,7,0.2,0.1094017094017094,0.06090686274509804,0.24777756211180124,0.3566875,0.4346153846153846,0.5416666666666667,8.893360160965797
Nigeria,Sachet,365,10,5,0.33273118309043476,0.10387256056291899,0.01000000014901162,0.024999999441206,0.041666666666666664,0.05625,0.12549800657116528,12.549800470109918
Nigeria,Basin Medium,15,10,0,3.1578947368421053,2.8000000000000003,,,,,,
Nigeria,Metric Cup,20,10,1,0.6331524702151462,0.21299999621179333,0.6307708372672393,0.6307708372672393,0.6307708372672393,0.6307708372672393,0.6307708372672393,
Nigeria,small bunch,1756,8,4,0.15789473684210525,0.100000000372529,0.15000000000000002,0.23839285714285713,0.34226190476190477,0.5323327367793903,0.8793309471175612,5.862206314117074
Nigeria,very large derica,9,7,0,0.42857142857142855,0.25,,,,,,
Nigeria,large stalk,20,5,1,1.026315789473684,0.9571428571428571,4.011275401373471,4.011275401373471,4.011275401373471,4.011275401373471,4.011275401373471,
Nigeria,medium stalk,54,5,3,0.8991379310344828,0.7522580680924078,0.35,0.55,0.75,1.9843936735847645,3.218787347169529,9.196535277627227
Nigeria,Packet,13,5,1,0.8306981153389386,0.796000003814696,0.424999990500502,0.424999990500502,0.424999990500502,0.424999990500502,0.424999990500502,
Nigeria,small stalk,41,4,2,0.7085253456221199,0.7085253456221199,1.1666666666666667,1.4245818419484757,1.6824970172302849,1.9404121925120938,2.198327367793903,1.8842806009662023
Nigeria,medium bunch,1244,4,4,0.24085140192778137,0.1535897435897436,0.15000000000000002,0.23839285714285713,0.5089285714285714,0.7823327367793903,0.8793309471175612,5.862206314117074
Nigeria,Basin,6,4,0,5.262295186004452,5.262295186004452,,,,,,
Nigeria,Spoon,58,4,1,0.08956236412704645,0.01495373975574486,0.025,0.025,0.025,0.025,0.025,
Nigeria,Whole Animal,7,4,0,4.457142693655834,4.455000042915348,,,,,,
Nigeria,large bunch,162,4,4,0.4,0.23809523809523808,0.30000000000000004,0.36007653061224487,0.6067176870748299,0.9547491051690854,1.3189964206763418,4.396654735587806
Nigeria,Bottle/Can,11,3,1,2.5874999819013027,2.5874999819013027,0.8549999808892539,0.8549999808892539,0.8549999808892539,0.8549999808892539,0.8549999808892539,
Nigeria,Basin Big/Large,5,3,0,6.175,6.175,,,,,,
Nigeria,Yam Tuber Big/Large,10,2,1,1.3928571428571428,1.0785671641791046,4.705882352941177,4.705882352941177,4.705882352941177,4.705882352941177,4.705882352941177,
Nigeria,Slice,26,2,2,0.3231958757436511,0.20823528627732768,0.7166666587193816,0.9684999883174902,1.2203333179155988,1.4721666475137074,1.723999977111816,2.4055813900878933
Nigeria,Basket,3,2,0,1.724799990653992,1.724799990653992,,,,,,
Nigeria,65.0,1,1,0,0.38999999999999996,0.0052,,,,,,
Nigeria,Table Spoon,1,1,0,0.11187150600228797,0.027967876500571993,,,,,,
Nigeria,Tea Spoon,1,1,0,0.06666666666666667,0.06666666666666667,,,,,,
Nigeria,Basket Big,1,1,0,0.02,0.6666666666666667,,,,,,
Nigeria,Shot,3,1,0,0.13772590132098975,0.13772590132098975,,,,,,
Nigeria,Tuber,659,1,1,1.9301248518932381,0.9535284871523351,4.40749979019165,4.40749979019165,4.40749979019165,4.40749979019165,4.40749979019165,
Nigeria,Wheelbarrow,2,1,0,2.154904639469448,2.154904639469448,,,,,,
Nigeria,other specify (151),1,1,0,0.08,0.08,,,,,,
Nigeria,other specify (152),1,1,0,2.0,2.0,,,,,,
Ethiopia,Piece/Number Small,5847,55,33,0.8,0.125,0.015789473684210527,0.064,0.15,0.4066666666666666,5.2272727272727275,331.06060606060606
Ethiopia,Medeb Small,9176,52,29,0.3333333333333333,0.2391304347826087,0.016666666666666666,0.11764705882352941,0.3333333333333333,0.5,1.0,60.0
Ethiopia,Piece/Number Medium,9559,52,36,1.0277777777777777,0.15384615384615385,0.008595961202098903,0.08173076923076923,0.21243055555555557,0.4583333333333333,7.954545454545454,925.3817307368917
Ethiopia,Sahin Small,788,51,29,0.9230769230769231,0.6521739130434783,0.04,0.2418076923076923,0.5555555555555556,1.0416666666666667,1.75,43.75
Ethiopia,Medeb Medium,8699,50,26,0.46511627906976744,0.3333333333333333,0.1,0.25220588235294117,0.5,0.6067708333333333,1.0,10.0
Ethiopia,Sini Large,3843,50,23,0.3,0.17857142857142858,0.03,0.106598158131177,0.1388888888888889,0.16145833333333331,0.3333333333333333,11.11111111111111
Ethiopia,Tasa/Tanika/Shember/Selemon Medium,2279,50,33,1.1,0.5313725490196078,0.075,0.3942307692307692,0.5833333333333334,0.6777777777777778,1.6111111111111112,21.481481481481485
Ethiopia,Birchiko Small,2360,50,27,0.4444444444444444,0.2037037037037037,0.03,0.16041666666666665,0.2222222222222222,0.2598397435897436,0.35000000000000003,11.666666666666668
Ethiopia,Other (Specify),1145,50,22,0.8163265306122449,0.4166666666666667,0.03666666666666667,0.10670215201465201,0.31666666666666665,0.667218137254902,13.636363636363637,371.900826446281
Ethiopia,Birchiko Medium,1972,49,28,0.7142857142857143,0.3409090909090909,0.025,0.18434343434343434,0.22013888888888888,0.2681818181818182,0.611764705882353,24.47058823529412
Ethiopia,Kubaya/Cup Small,3027,48,33,0.5,0.35,0.06,0.2,0.23076923076923078,0.2772222222222222,0.5128205128205128,8.547008547008547
Ethiopia,Tasa/Tanika/Shember/Selemon Small,1709,47,31,0.7142857142857143,0.5,0.15625,0.24675324675324675,0.3566666666666667,0.47285353535353536,1.1875,7.6
Ethiopia,Kubaya/Cup Medium,1997,47,30,0.7352941176470589,0.4166666666666667,0.1,0.2407051282051282,0.32754365983295364,0.39375000000000004,0.525,5.25
Ethiopia,Esir Small,2123,46,22,0.5,0.26751635768811344,0.007692307692307693,0.08822115384615384,0.2864583333333333,0.4916666666666667,0.7692307692307693,100.0
Ethiopia,Jog,766,45,26,1.1538461538461537,0.6666666666666666,0.171875,0.536875,0.6858928571428571,0.78875,1.2083333333333335,7.030303030303031
Ethiopia,Birchiko Large,1718,45,26,0.875,0.6,0.075,0.20549242424242425,0.2677777777777778,0.28500000000000003,0.45,6.0
Ethiopia,Sini Small,4625,44,24,0.280625,0.16,0.021875,0.07410714285714286,0.10459558823529412,0.13671875,0.22727272727272727,10.38961038961039
Ethiopia,Festal Small,538,43,20,1.1111111111111112,0.6,0.07375000000000001,0.19166666666666668,0.453125,0.6185576923076924,1.6,21.694915254237287
Ethiopia,Kubaya/Cup Large,1066,42,27,0.875,0.5,0.1,0.29173076923076924,0.4090909090909091,0.5357142857142857,0.8964285714285715,8.964285714285714
Ethiopia,Sahin Large,248,41,17,1.0791666666666666,0.6180555555555556,0.04625,0.3333333333333333,1.2131410256410258,1.4090384615384615,3.6,77.83783783783784
Ethiopia,Sahin Medium,600,40,24,1.1742424242424243,0.6666666666666666,0.12338983050847459,0.3458333333333333,0.6958333333333333,0.9569805194805194,2.6,21.07142857142857
Ethiopia,Esir Medium,2442,39,21,0.6,0.3125,0.025641025641025644,0.0828125,0.2222222222222222,0.5166666666666667,1.5384615384615385,60.0
Ethiopia,Piece/Number Large,1488,38,26,0.9,0.2,0.03375,0.138125,0.2833333333333333,0.6837121212121212,9.090909090909092,269.36026936026934
Ethiopia,Medeb Large,3521,36,21,0.5555555555555556,0.4,0.06916666666666667,0.4,0.6666666666666666,0.8125,1.5746753246753247,22.766390236269753
Ethiopia,Festal Medium,180,35,9,1.8,0.8035714285714286,0.08125,0.4166666666666667,0.9,1.4,2.875,35.38461538461539
Ethiopia,Tasa/Tanika/Shember/Selemon Large,1174,34,22,1.6666666666666667,0.7,0.15625,0.8551339285714287,1.0048076923076923,1.325,2.9375,18.8
Ethiopia,Melekiya,499,29,12,0.6,0.1867732558139535,0.018157894736842106,0.034068627450980396,0.06205105633802817,0.1298076923076923,0.315,17.347826086956523
Ethiopia,Esir Large,716,27,8,0.6622807017543859,0.3448275862068966,0.0734375,0.3809821428571428,0.7766666666666666,0.8342696629213483,2.3684210526315788,32.250839865621494
Ethiopia,Other(Specify),799,24,21,1.75,0.6666666666666666,0.0009090909090909091,0.3392857142857143,0.5833333333333334,0.6904761904761906,3.0,3300.0
Ethiopia,Pack,354,22,6,0.3,0.2727272727272727,0.05,0.125,0.335,0.605,2.0,40.0
Ethiopia,nan,45,21,1,,0.5,0.0017577777777777776,0.0017577777777777776,0.0017577777777777776,0.0017577777777777776,0.0017577777777777776,
Ethiopia,Number,1321,21,8,1.0,0.1466666666666667,0.05208333333333333,0.09482142857142857,0.12203256302521008,0.4239583333333333,1.2067307692307692,23.16923076923077
Ethiopia,Kunna/Mishe/Kefer/Enkib Medium,89,20,6,2.653958944281525,1.5,0.7708333333333334,2.3046875,3.2800000000000002,5.175714285714286,7.5,9.72972972972973
Ethiopia,Kunna/Mishe/Kefer/Enkib Small,154,19,7,2.381818181818182,1.5692307692307694,0.2112676056338028,2.6979166666666665,3.314814814814815,4.848214285714286,5.0,23.666666666666668
Ethiopia,Cup,1364,19,10,0.5,0.21428571428571427,0.08723262032085562,0.17665625000000001,0.21317460317460318,0.22838541666666667,0.44999999999999996,5.158620689655172
Ethiopia,Melekia,392,16,7,0.75,0.17857142857142858,0.03125,0.05,0.0818181818181818,0.11153846153846153,0.17857142857142858,5.714285714285714
Ethiopia,Kerchat/Kemba Small,49,15,2,1.8968253968253967,1.145104895104895,0.8,1.303125,1.80625,2.309375,2.8125,3.515625
Ethiopia,Festal Large,24,13,1,2.361111111111111,0.9307359307359307,1.0,1.0,1.0,1.0,1.0,
Ethiopia,Kunna/Mishe/Kefer/Enkib Large,37,13,3,3.64,2.5714285714285716,5.535714285714286,5.767857142857142,6.0,6.2168560606060606,6.433712121212121,1.162218963831867
Ethiopia,Kerchat/Kemba Medium,23,11,1,2.0999999999999996,2.066666666666667,7.8,7.8,7.8,7.8,7.8,
Ethiopia,Roll,149,11,5,3.09757225433526,1.5151515151515151,0.3705357142857143,0.8605769230769231,1.0,1.6666666666666667,1.8,4.857831325301205
Ethiopia,Zorba/Akara Small,598,10,1,5.0,1.3245614035087718,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,
Ethiopia,Zorba/Akara Medium,520,8,1,7.2727272727272725,2.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,
Ethiopia,Quintal,14,8,1,1.6058368495077355,1.0238780207134637,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,
